%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.longitude,field.altitude,field.utm_easting,field.utm_northing,field.zone_num,field.zone_letter
1580354229905897526,257,1580354229905208110,,42.3384916667,-71.088015,62.6,327991.434937,4689471.10556,19,T
1580354231413381574,258,1580354231412704944,,42.3384916667,-71.088015,62.6,327991.434937,4689471.10556,19,T
1580354232921024801,259,1580354232920434951,,42.3384933333,-71.088015,62.6,327991.439481,4689471.29063,19,T
1580354234428030493,260,1580354234427335023,,42.3384933333,-71.088015,62.5,327991.439481,4689471.29063,19,T
1580354235934139550,261,1580354235933597087,,42.3384933333,-71.088015,62.5,327991.439481,4689471.29063,19,T
1580354238945930892,262,1580354238945185899,,42.3384933333,-71.088015,62.5,327991.439481,4689471.29063,19,T
1580354240452615208,263,1580354240452126026,,42.3384933333,-71.088015,62.5,327991.439481,4689471.29063,19,T
1580354241959301418,264,1580354241958808898,,42.3384933333,-71.0880166667,62.5,327991.302177,4689471.294,19,T
1580354243464659707,265,1580354243464034080,,42.3384933333,-71.0880166667,62.5,327991.302177,4689471.294,19,T
1580354244970014146,266,1580354244969424962,,42.338495,-71.08803,61.8,327990.20829,4689471.50604,19,T
1580354247981944635,267,1580354247981324911,,42.338495,-71.08804,61.3,327989.384465,4689471.52627,19,T
1580354249489952431,268,1580354249489466905,,42.338495,-71.088045,60.7,327988.972553,4689471.53639,19,T
1580354250994895048,269,1580354250994259119,,42.338495,-71.0880466667,60.7,327988.835249,4689471.53976,19,T
1580354252504038134,270,1580354252503360986,,42.338495,-71.0880516667,60.3,327988.423337,4689471.54987,19,T
1580354254012776252,271,1580354254012079000,,42.338495,-71.0880516667,60.2,327988.423337,4689471.54987,19,T
1580354257024684793,272,1580354257024219036,,42.338495,-71.0880516667,60.2,327988.423337,4689471.54987,19,T
1580354258530668980,273,1580354258530249118,,42.3384966667,-71.088055,60.0,327988.153273,4689471.74169,19,T
1580354260035845516,274,1580354260035326004,,42.3384966667,-71.0880583333,59.7,327987.878665,4689471.74843,19,T
1580354261539836090,275,1580354261539151906,,42.3384966667,-71.0880583333,59.7,327987.878665,4689471.74843,19,T
1580354263045461471,276,1580354263044658899,,42.3384966667,-71.0880583333,59.7,327987.878665,4689471.74843,19,T
1580354266057708306,277,1580354266056934118,,42.3384966667,-71.0880583333,59.7,327987.878665,4689471.74843,19,T
1580354267563697706,278,1580354267563030004,,42.3384966667,-71.0880583333,59.7,327987.878665,4689471.74843,19,T
1580354269069454257,279,1580354269069017887,,42.3384966667,-71.0880583333,59.7,327987.878665,4689471.74843,19,T
1580354270576341891,280,1580354270575817108,,42.3384966667,-71.0880583333,59.7,327987.878665,4689471.74843,19,T
1580354272082199064,281,1580354272081748008,,42.3384966667,-71.0880583333,59.7,327987.878665,4689471.74843,19,T
1580354275095541581,282,1580354275094752073,,42.3384966667,-71.0880583333,59.7,327987.878665,4689471.74843,19,T
1580354276603008742,283,1580354276602318048,,42.3384966667,-71.0880583333,59.7,327987.878665,4689471.74843,19,T
1580354278110232857,284,1580354278109749078,,42.3384966667,-71.0880583333,59.7,327987.878665,4689471.74843,19,T
1580354279618047400,285,1580354279617546081,,42.3384966667,-71.0880583333,59.7,327987.878665,4689471.74843,19,T
1580354281123043818,286,1580354281122467041,,42.3384966667,-71.0880583333,59.7,327987.878665,4689471.74843,19,T
1580354284134846667,287,1580354284134309053,,42.3384966667,-71.0880583333,59.7,327987.878665,4689471.74843,19,T
1580354285641711841,288,1580354285641010046,,42.3384966667,-71.0880583333,59.7,327987.878665,4689471.74843,19,T
1580354287147433186,289,1580354287146833896,,42.3384966667,-71.0880583333,59.7,327987.878665,4689471.74843,19,T
1580354288654835202,290,1580354288654314994,,42.3384966667,-71.0880583333,59.7,327987.878665,4689471.74843,19,T
1580354290159448845,291,1580354290158901929,,42.3384966667,-71.0880583333,59.7,327987.878665,4689471.74843,19,T
1580354293169366907,292,1580354293168977975,,42.3384966667,-71.0880583333,59.7,327987.878665,4689471.74843,19,T
1580354294675761453,293,1580354294675141096,,42.3384966667,-71.0880583333,59.7,327987.878665,4689471.74843,19,T
1580354296180966356,294,1580354296180351018,,42.3384966667,-71.0880583333,59.7,327987.878665,4689471.74843,19,T
1580354297685606617,295,1580354297684930086,,42.3384966667,-71.0880583333,59.7,327987.878665,4689471.74843,19,T
1580354299191523687,296,1580354299191117048,,42.3384966667,-71.0880583333,59.7,327987.878665,4689471.74843,19,T
1580354302205258874,297,1580354302204767942,,42.3384966667,-71.0880583333,59.7,327987.878665,4689471.74843,19,T
1580354303712873748,298,1580354303712196111,,42.3384966667,-71.0880583333,59.7,327987.878665,4689471.74843,19,T
1580354305218231831,299,1580354305217837095,,42.3384966667,-71.0880583333,59.7,327987.878665,4689471.74843,19,T
1580354306723387885,300,1580354306722831010,,42.3384966667,-71.0880583333,59.7,327987.878665,4689471.74843,19,T
1580354308228681110,301,1580354308228250980,,42.3384966667,-71.0880583333,59.7,327987.878665,4689471.74843,19,T
1580354311242662410,302,1580354311242141962,,42.3384966667,-71.0880583333,59.7,327987.878665,4689471.74843,19,T
1580354312748715017,303,1580354312748018026,,42.3384966667,-71.0880583333,59.8,327987.878665,4689471.74843,19,T
1580354314254806957,304,1580354314254301071,,42.3384966667,-71.08806,59.8,327987.741361,4689471.7518,19,T
1580354315762805737,305,1580354315762332916,,42.3384966667,-71.08806,59.8,327987.741361,4689471.7518,19,T
1580354317269304834,306,1580354317268621921,,42.3384983333,-71.08806,59.8,327987.745906,4689471.93687,19,T
1580354320283154145,307,1580354320282691001,,42.3384983333,-71.08806,59.8,327987.745906,4689471.93687,19,T
1580354321789253085,308,1580354321788661956,,42.3384983333,-71.08806,59.8,327987.745906,4689471.93687,19,T
1580354323296671754,309,1580354323296169996,,42.3384983333,-71.08806,59.8,327987.745906,4689471.93687,19,T
1580354324802155568,310,1580354324801652908,,42.3384983333,-71.08806,59.8,327987.745906,4689471.93687,19,T
1580354326307452207,311,1580354326306921005,,42.3384983333,-71.08806,59.8,327987.745906,4689471.93687,19,T
1580354329317457670,312,1580354329316972970,,42.3384983333,-71.08806,59.8,327987.745906,4689471.93687,19,T
1580354330822442701,313,1580354330821953058,,42.3384983333,-71.08806,59.8,327987.745906,4689471.93687,19,T
1580354332327829511,314,1580354332327142953,,42.3384983333,-71.08806,59.8,327987.745906,4689471.93687,19,T
1580354333833335111,315,1580354333832662105,,42.3384983333,-71.08806,59.8,327987.745906,4689471.93687,19,T
1580354335340296467,316,1580354335339926958,,42.3384983333,-71.08806,59.8,327987.745906,4689471.93687,19,T
1580354338351424629,317,1580354338350621938,,42.3384983333,-71.08806,59.8,327987.745906,4689471.93687,19,T
1580354339858183091,318,1580354339857686996,,42.3384983333,-71.08806,59.8,327987.745906,4689471.93687,19,T
1580354341362654806,319,1580354341362217903,,42.3384983333,-71.08806,59.8,327987.745906,4689471.93687,19,T
1580354342871314305,320,1580354342870789051,,42.3384983333,-71.08806,59.8,327987.745906,4689471.93687,19,T
1580354344376663075,321,1580354344376061916,,42.3384983333,-71.08806,59.8,327987.745906,4689471.93687,19,T
1580354347384889654,322,1580354347384051084,,42.3384983333,-71.08806,59.9,327987.745906,4689471.93687,19,T
1580354348892014777,323,1580354348891326904,,42.3384983333,-71.08806,59.9,327987.745906,4689471.93687,19,T
1580354350401042127,324,1580354350400444030,,42.3384983333,-71.08806,59.9,327987.745906,4689471.93687,19,T
1580354351909048033,325,1580354351908314943,,42.3384983333,-71.08806,59.9,327987.745906,4689471.93687,19,T
1580354353417306921,326,1580354353416867017,,42.3384983333,-71.08806,59.9,327987.745906,4689471.93687,19,T
1580354356430178967,327,1580354356429536104,,42.3384983333,-71.08806,59.9,327987.745906,4689471.93687,19,T
1580354357936685067,328,1580354357936171054,,42.3384983333,-71.08806,59.9,327987.745906,4689471.93687,19,T
1580354359443462415,329,1580354359442747116,,42.3384983333,-71.08806,60.0,327987.745906,4689471.93687,19,T
1580354360947430032,330,1580354360947036027,,42.3384983333,-71.08806,60.0,327987.745906,4689471.93687,19,T
1580354362453412552,331,1580354362452745914,,42.3384983333,-71.08806,60.0,327987.745906,4689471.93687,19,T
1580354365462486617,332,1580354365461992025,,42.3384983333,-71.08806,60.0,327987.745906,4689471.93687,19,T
1580354366967693104,333,1580354366967277050,,42.3384983333,-71.08806,60.0,327987.745906,4689471.93687,19,T
1580354368475484463,334,1580354368474929094,,42.3384983333,-71.08806,60.0,327987.745906,4689471.93687,19,T
1580354369982565217,335,1580354369981962919,,42.3384983333,-71.08806,60.1,327987.745906,4689471.93687,19,T
1580354371486948677,336,1580354371486427068,,42.3384983333,-71.08806,60.1,327987.745906,4689471.93687,19,T
1580354374497491281,337,1580354374496925115,,42.3384983333,-71.0880616667,60.1,327987.608602,4689471.94025,19,T
1580354376002141506,338,1580354376001624107,,42.3384983333,-71.0880616667,60.1,327987.608602,4689471.94025,19,T
1580354377507845447,339,1580354377507286071,,42.3384983333,-71.0880616667,60.1,327987.608602,4689471.94025,19,T
1580354379012789808,340,1580354379012231111,,42.3384983333,-71.0880616667,60.2,327987.608602,4689471.94025,19,T
1580354380519070240,341,1580354380518475055,,42.3384983333,-71.0880616667,60.2,327987.608602,4689471.94025,19,T
