%time,field.header.seq,field.header.stamp,field.header.frame_id,field.latitude,field.longitude,field.altitude,field.utm_easting,field.utm_northing,field.zone_num,field.zone_letter
1580326351111856407,259,1580326351111234903,,42.3386833333,-71.0879416667,37.2,327997.998915,4689492.24034,19,T
1580326354535666940,260,1580326354534795045,,42.3386816667,-71.0879433333,37.0,327997.857067,4689492.05864,19,T
1580326356041988568,261,1580326356041496038,,42.338685,-71.0879416667,36.8,327998.003459,4689492.42541,19,T
1580326357547155887,262,1580326357546632051,,42.3386866667,-71.08794,36.5,327998.145307,4689492.60711,19,T
1580326359053672071,263,1580326359053251028,,42.33869,-71.0879416667,36.1,327998.017092,4689492.98062,19,T
1580326360557639119,264,1580326360557115077,,42.3386916667,-71.0879433333,35.7,327997.884333,4689493.16906,19,T
1580326363568510674,265,1580326363567888021,,42.3386933333,-71.087945,35.4,327997.751574,4689493.3575,19,T
1580326365073031040,266,1580326365072485923,,42.3386916667,-71.0879466667,35.2,327997.609726,4689493.1758,19,T
1580326366578798702,267,1580326366578296899,,42.338685,-71.0879466667,35.0,327997.591548,4689492.43552,19,T
1580326368083980724,268,1580326368083389043,,42.3386833333,-71.0879466667,34.8,327997.587004,4689492.25045,19,T
1580326369587837063,269,1580326369587363004,,42.3386883333,-71.0879433333,34.7,327997.875244,4689492.79892,19,T
1580326372600724741,270,1580326372600217103,,42.3386933333,-71.08794,34.6,327998.163485,4689493.34739,19,T
1580326374106402647,271,1580326374105972051,,42.3387,-71.0879383333,34.4,327998.318966,4689494.0843,19,T
1580326375610298501,272,1580326375609863996,,42.3387,-71.0879316667,34.1,327998.86818,4689494.07082,19,T
1580326377115565876,273,1580326377115015983,,42.3387,-71.0879266667,33.8,327999.280091,4689494.0607,19,T
1580326378621660250,274,1580326378621206998,,42.3386966667,-71.087925,33.6,327999.408306,4689493.68719,19,T
1580326381632297568,275,1580326381631553888,,42.3387016667,-71.087925,33.5,327999.421939,4689494.2424,19,T
1580326383138362280,276,1580326383137670040,,42.3387016667,-71.0879233333,33.5,327999.559242,4689494.23903,19,T
1580326384645459777,277,1580326384644933938,,42.3387066667,-71.0879166667,33.5,328000.12209,4689494.78076,19,T
1580326386152463999,278,1580326386151863098,,42.3387116667,-71.0879133333,33.5,328000.41033,4689495.32922,19,T
1580326387657106731,279,1580326387656543016,,42.33871,-71.087915,33.6,328000.268482,4689495.14753,19,T
1580326390666051502,280,1580326390665265083,,42.33871,-71.0879183333,33.5,327999.993875,4689495.15427,19,T
1580326392174032907,281,1580326392173343896,,42.3387066667,-71.08792,33.5,327999.847482,4689494.7875,19,T
1580326393680290202,282,1580326393679652929,,42.3387016667,-71.087925,33.5,327999.421939,4689494.2424,19,T
1580326395184637587,283,1580326395184171915,,42.3386966667,-71.08793,33.3,327998.996395,4689493.6973,19,T
1580326396689193102,284,1580326396688657999,,42.3386883333,-71.0879333333,33.2,327998.699066,4689492.77869,19,T
1580326399698734578,285,1580326399698307991,,42.33868,-71.0879366667,33.2,327998.401737,4689491.86008,19,T
1580326401204136530,286,1580326401203751087,,42.3386733333,-71.0879416667,33.2,327997.971649,4689491.12991,19,T
1580326402710223757,287,1580326402709646940,,42.3386683333,-71.0879433333,33.4,327997.820712,4689490.57807,19,T
1580326404216113357,288,1580326404215404033,,42.3386633333,-71.0879433333,33.4,327997.807079,4689490.02286,19,T
1580326405721360791,289,1580326405720823049,,42.33866,-71.087945,33.5,327997.660687,4689489.65609,19,T
1580326408734905477,290,1580326408734272003,,42.3386616667,-71.0879483333,33.6,327997.390624,4689489.8479,19,T
1580326410240281978,291,1580326410239648103,,42.33866,-71.0879483333,33.6,327997.386079,4689489.66283,19,T
1580326411745926388,292,1580326411745198965,,42.33866,-71.0879483333,33.6,327997.386079,4689489.66283,19,T
1580326413251044878,293,1580326413250570058,,42.3386616667,-71.0879483333,33.6,327997.390624,4689489.8479,19,T
1580326414755440190,294,1580326414754905939,,42.33866,-71.0879516667,33.5,327997.111472,4689489.66958,19,T
1580326417765361515,295,1580326417764837980,,42.3386633333,-71.08795,33.4,327997.257864,4689490.03635,19,T
1580326419270240057,296,1580326419269685029,,42.3386583333,-71.087955,33.4,327996.83232,4689489.49125,19,T
1580326420776457588,297,1580326420776041984,,42.3386583333,-71.0879616667,33.3,327996.283105,4689489.50473,19,T
1580326422284824590,298,1580326422283957958,,42.33866,-71.0879683333,33.2,327995.738435,4689489.70329,19,T
1580326423789984611,299,1580326423789422988,,42.33866,-71.0879733333,33.0,327995.326524,4689489.71341,19,T
1580326426802774543,300,1580326426802117109,,42.33866,-71.0879733333,32.7,327995.326524,4689489.71341,19,T
1580326428311582355,301,1580326428310825109,,42.33866,-71.0879716667,32.8,327995.463828,4689489.71003,19,T
1580326429817509218,302,1580326429817111968,,42.3386583333,-71.08797,32.9,327995.596587,4689489.52159,19,T
1580326431322801534,303,1580326431321942090,,42.338655,-71.087965,32.8,327995.999409,4689489.14134,19,T
1580326432829733156,304,1580326432829286098,,42.3386516667,-71.0879616667,32.7,327996.264928,4689488.76445,19,T
1580326435840568454,305,1580326435840061902,,42.33865,-71.087965,32.6,327995.985776,4689488.58612,19,T
1580326437347706599,306,1580326437347171068,,42.3386483333,-71.08797,32.5,327995.56932,4689488.41117,19,T
1580326438852171777,307,1580326438851614952,,42.3386483333,-71.0879733333,32.4,327995.294713,4689488.41791,19,T
1580326440356881512,308,1580326440356374025,,42.3386466667,-71.0879766667,32.4,327995.015561,4689488.23958,19,T
1580326441861547689,309,1580326441860887050,,42.338645,-71.087975,32.3,327995.14832,4689488.05114,19,T
1580326444871943490,310,1580326444871431112,,42.3386433333,-71.0879733333,32.2,327995.28108,4689487.8627,19,T
1580326446376891883,311,1580326446376451015,,42.3386433333,-71.0879683333,32.3,327995.692991,4689487.85258,19,T
1580326447882624160,312,1580326447881839036,,42.338645,-71.0879633333,32.2,327996.109446,4689488.02754,19,T
1580326449387029808,313,1580326449386396884,,42.33865,-71.0879583333,32.3,327996.534991,4689488.57264,19,T
1580326450892995193,314,1580326450892579078,,42.338655,-71.087955,32.3,327996.823231,4689489.12111,19,T
1580326453903023270,315,1580326453902411937,,42.3386566667,-71.08795,32.3,327997.239687,4689489.29606,19,T
1580326455408850187,316,1580326455408155918,,42.3386583333,-71.087945,32.3,327997.656142,4689489.47102,19,T
1580326456915773279,317,1580326456915297031,,42.33866,-71.0879433333,32.2,327997.79799,4689489.65272,19,T
1580326458422743970,318,1580326458422137022,,42.3386583333,-71.0879433333,32.3,327997.793446,4689489.46765,19,T
1580326459927774401,319,1580326459927267074,,42.3386566667,-71.0879466667,32.3,327997.514294,4689489.28932,19,T
1580326462937647908,320,1580326462936744928,,42.338655,-71.087945,32.1,327997.647053,4689489.10088,19,T
1580326464443645127,321,1580326464443238019,,42.3386566667,-71.08794,31.9,327998.063509,4689489.27584,19,T
1580326465948563236,322,1580326465948051929,,42.33866,-71.0879366667,31.6,327998.347205,4689489.63923,19,T
1580326467456699217,323,1580326467456077098,,42.338665,-71.0879333333,31.3,327998.635445,4689490.1877,19,T
1580326468961905073,324,1580326468961472988,,42.3386683333,-71.087935,30.8,327998.50723,4689490.56122,19,T
1580326471971950298,325,1580326471971364974,,42.3386766667,-71.0879316667,30.6,327998.804559,4689491.47983,19,T
1580326473476883633,326,1580326473476455926,,42.3386783333,-71.08793,30.4,327998.946407,4689491.66153,19,T
1580326474981950867,327,1580326474981468915,,42.3386816667,-71.0879333333,30.3,327998.680889,4689492.03841,19,T
1580326476489098325,328,1580326476488532066,,42.3386866667,-71.0879283333,30.2,327999.106433,4689492.58351,19,T
1580326477994248442,329,1580326477993769884,,42.33869,-71.0879266667,29.9,327999.252825,4689492.95028,19,T
1580326481004428502,330,1580326481003916978,,42.338695,-71.0879316667,29.6,327998.854547,4689493.5156,19,T
1580326482511546696,331,1580326482510921001,,42.3387016667,-71.0879266667,29.3,327999.284635,4689494.24577,19,T
1580326484018574489,332,1580326484017716884,,42.33871,-71.087925,28.9,327999.44466,4689495.16775,19,T
1580326485524049124,333,1580326485523422956,,42.33872,-71.0879366667,28.5,327998.510801,4689496.30178,19,T
1580326487031284495,334,1580326487030867099,,42.3387283333,-71.0879266667,28.1,327999.357344,4689497.2069,19,T
1580326490041302442,335,1580326490040472030,,42.3387366667,-71.08792,27.9,327999.92928,4689498.11877,19,T
1580326491545934791,336,1580326491545469045,,42.3387433333,-71.0879133333,27.7,328000.496671,4689498.84557,19,T
1580326493052403357,337,1580326493051948070,,42.3387466667,-71.0879083333,27.5,328000.91767,4689499.20559,19,T
1580326494557276666,338,1580326494556826114,,42.3387483333,-71.08791,27.3,328000.784911,4689499.39404,19,T
1580326496062310667,339,1580326496061825990,,42.3387566667,-71.087915,27.2,328000.395722,4689500.3295,19,T
1580326499076733261,340,1580326499075973033,,42.3387566667,-71.0879183333,27.2,328000.121115,4689500.33625,19,T
1580326500580853790,341,1580326500580208063,,42.3387583333,-71.0879283333,27.2,327999.301839,4689500.54155,19,T
1580326502087147842,342,1580326502086689949,,42.3387583333,-71.0879333333,27.1,327998.889928,4689500.55166,19,T
1580326503593470430,343,1580326503592982053,,42.3387566667,-71.08794,27.0,327998.33617,4689500.38008,19,T
1580326505099694666,344,1580326505099134922,,42.338755,-71.0879483333,28.0,327997.645108,4689500.21186,19,T
1580326508107963134,345,1580326508107494115,,42.3387533333,-71.0879533333,28.7,327997.228653,4689500.03691,19,T
1580326509614620304,346,1580326509614032983,,42.338755,-71.087955,29.1,327997.095894,4689500.22535,19,T
1580326511120472443,347,1580326511119724988,,42.338755,-71.0879483333,29.0,327997.645108,4689500.21186,19,T
1580326512625350000,348,1580326512624763965,,42.338755,-71.0879416667,28.9,327998.194322,4689500.19838,19,T
1580326514129637262,349,1580326514129223108,,42.3387516667,-71.0879416667,28.9,327998.185233,4689499.82823,19,T
1580326517678446853,350,1580326517677844047,,42.3387466667,-71.0879433333,28.8,327998.034297,4689499.27639,19,T
1580326519184571252,351,1580326519184012889,,42.338745,-71.087945,28.7,327997.892449,4689499.09469,19,T
1580326520688510243,352,1580326520687926054,,42.33874,-71.08795,28.6,327997.466905,4689498.5496,19,T
1580326522194757059,353,1580326522194287061,,42.338735,-71.0879533333,28.5,327997.178665,4689498.00113,19,T
1580326523700635467,354,1580326523700212955,,42.3387333333,-71.08796,28.5,327996.624907,4689497.82954,19,T
1580326526709096508,355,1580326526708667993,,42.33873,-71.0879666667,28.4,327996.066604,4689497.47289,19,T
1580326528214705958,356,1580326528214148998,,42.3387266667,-71.08797,28.3,327995.782908,4689497.10949,19,T
1580326529720994894,357,1580326529720468044,,42.33873,-71.0879683333,28.2,327995.9293,4689497.47626,19,T
1580326531228177220,358,1580326531227705955,,42.3387283333,-71.0879766667,28.1,327995.238238,4689497.30805,19,T
1580326532734556111,359,1580326532733906030,,42.3387266667,-71.0879816667,28.2,327994.821783,4689497.13309,19,T
1580326535745372834,360,1580326535744713068,,42.33873,-71.08798,28.1,327994.968175,4689497.49986,19,T
1580326537251529875,361,1580326537251002073,,42.3387366667,-71.0879716667,28.1,327995.672871,4689498.22329,19,T
1580326538756876847,362,1580326538756331920,,42.338735,-71.0879666667,28.1,327996.080237,4689498.0281,19,T
1580326540261230954,363,1580326540260750055,,42.3387333333,-71.087965,28.1,327996.212996,4689497.83966,19,T
1580326541766908035,364,1580326541766525983,,42.3387316667,-71.087965,28.1,327996.208452,4689497.65459,19,T
1580326544778275265,365,1580326544777620077,,42.3387316667,-71.0879666667,28.0,327996.071148,4689497.65796,19,T
1580326546285584854,366,1580326546285032987,,42.3387333333,-71.087965,27.9,327996.212996,4689497.83966,19,T
1580326547793280778,367,1580326547792890071,,42.3387316667,-71.0879666667,28.0,327996.071148,4689497.65796,19,T
1580326549300206800,368,1580326549299777030,,42.3387283333,-71.0879666667,27.9,327996.062059,4689497.28782,19,T
1580326550806098893,369,1580326550805684089,,42.338725,-71.0879666667,28.0,327996.05297,4689496.91768,19,T
1580326553817830206,370,1580326553817280054,,42.3387233333,-71.0879683333,27.9,327995.911123,4689496.73598,19,T
1580326555322381922,371,1580326555321901082,,42.338725,-71.0879666667,27.9,327996.05297,4689496.91768,19,T
1580326556832384242,372,1580326556831254959,,42.3387266667,-71.087965,27.8,327996.194818,4689497.09938,19,T
1580326558338165389,373,1580326558337738990,,42.3387233333,-71.0879716667,27.8,327995.636515,4689496.74272,19,T
1580326559845409267,374,1580326559844722032,,42.338725,-71.08797,27.7,327995.778363,4689496.92442,19,T
1580326562857300873,375,1580326562856772899,,42.3387266667,-71.08797,27.8,327995.782908,4689497.10949,19,T
1580326564362472857,376,1580326564361856937,,42.3387233333,-71.0879733333,27.8,327995.499212,4689496.74609,19,T
1580326565867873878,377,1580326565867150068,,42.3387216667,-71.0879716667,27.8,327995.631971,4689496.55765,19,T
1580326567374398977,378,1580326567373944997,,42.3387233333,-71.0879633333,27.9,327996.323033,4689496.72586,19,T
1580326568879822092,379,1580326568879204034,,42.3387233333,-71.0879583333,27.8,327996.734944,4689496.71575,19,T
1580326571887615502,380,1580326571887201070,,42.3387216667,-71.0879516667,27.9,327997.279614,4689496.51719,19,T
1580326573394763589,381,1580326573394216060,,42.3387166667,-71.08795,27.9,327997.403284,4689495.95861,19,T
1580326574898695665,382,1580326574898053884,,42.3387166667,-71.0879483333,27.9,327997.540588,4689495.95524,19,T
1580326576405167993,383,1580326576404654026,,42.3387183333,-71.08794,28.1,327998.23165,4689496.12345,19,T
1580326577912452431,384,1580326577912067890,,42.3387133333,-71.0879433333,28.2,327997.94341,4689495.57498,19,T
1580326580922655430,385,1580326580922285079,,42.3387116667,-71.0879483333,28.2,327997.526955,4689495.40002,19,T
1580326582427703543,386,1580326582426975965,,42.3387116667,-71.0879533333,28.2,327997.115044,4689495.41014,19,T
1580326583935057974,387,1580326583934493064,,42.33871,-71.0879533333,28.1,327997.110499,4689495.22507,19,T
1580326585440727391,388,1580326585440102100,,42.3387083333,-71.0879583333,28.0,327996.694044,4689495.05011,19,T
1580326586946586643,389,1580326586946027040,,42.3387,-71.087965,28.0,327996.122108,4689494.13824,19,T
1580326589956594760,390,1580326589956027030,,42.3387,-71.08797,28.0,327995.710197,4689494.14836,19,T
1580326591462357996,391,1580326591461714029,,42.3386983333,-71.08798,28.0,327994.881831,4689493.98352,19,T
1580326592968646703,392,1580326592968215942,,42.338695,-71.0879883333,28.1,327994.186224,4689493.63023,19,T
1580326594476472812,393,1580326594476015090,,42.3386933333,-71.08799,28.1,327994.044376,4689493.44853,19,T
1580326595982312033,394,1580326595981805086,,42.3386866667,-71.0879933333,28.2,327993.751591,4689492.71499,19,T
1580326598993468476,395,1580326598992538928,,42.3386883333,-71.0879966667,28.2,327993.481528,4689492.90681,19,T
1580326600497887934,396,1580326600497311115,,42.338685,-71.087995,28.2,327993.609743,4689492.5333,19,T
1580326602003319239,397,1580326602002791881,,42.338685,-71.08799,28.2,327994.021654,4689492.52318,19,T
1580326603510074961,398,1580326603509335041,,42.3386866667,-71.0879833333,28.3,327994.575413,4689492.69477,19,T
1580326605014117776,399,1580326605013643026,,42.3386916667,-71.087975,28.4,327995.275564,4689493.23312,19,T
1580326608024841267,400,1580326608024272918,,42.3387,-71.0879733333,28.4,327995.43559,4689494.1551,19,T
1580326609530284277,401,1580326609529778957,,42.3387033333,-71.0879633333,28.3,327996.2685,4689494.50501,19,T
1580326611035505375,402,1580326611034980058,,42.3387066667,-71.087955,28.2,327996.964107,4689494.8583,19,T
1580326612540838213,403,1580326612540227890,,42.338705,-71.0879533333,28.1,327997.096866,4689494.66986,19,T
1580326614469725219,404,1580326614469110965,,42.3387083333,-71.0879466667,28.1,327997.655169,4689495.02651,19,T
1580326617482582071,405,1580326617482067108,,42.3387066667,-71.0879333333,28.1,327998.749054,4689494.81447,19,T
1580326618987242609,406,1580326618986766099,,42.33871,-71.0879266667,28.1,327999.307357,4689495.17112,19,T
1580326620491281071,407,1580326620490695953,,42.33871,-71.0879166667,28.1,328000.131178,4689495.1509,19,T
1580326621995602175,408,1580326621995088100,,42.33871,-71.0879133333,28.2,328000.405785,4689495.14415,19,T
1580326623501030982,409,1580326623500567913,,42.3387133333,-71.0879083333,28.2,328000.826785,4689495.50418,19,T
1580326626508503980,410,1580326626507958889,,42.3387133333,-71.0879016667,28.2,328001.375999,4689495.4907,19,T
1580326628011864998,411,1580326628011406898,,42.338715,-71.0878933333,28.2,328002.067061,4689495.65891,19,T
1580326629516279843,412,1580326629515819072,,42.3387116667,-71.0878983333,28.2,328001.646062,4689495.29888,19,T
1580326631021583895,413,1580326631020988941,,42.3387116667,-71.0879,28.2,328001.508758,4689495.30225,19,T
1580326632527657394,414,1580326632527172088,,42.3387133333,-71.0879016667,28.2,328001.375999,4689495.4907,19,T
1580326635538855747,415,1580326635538403034,,42.3387116667,-71.0879033333,28.2,328001.234151,4689495.309,19,T
1580326637043471440,416,1580326637042840003,,42.3387083333,-71.0879083333,28.3,328000.813152,4689494.94897,19,T
1580326638551552528,417,1580326638550924062,,42.3387033333,-71.0879116667,28.4,328000.524912,4689494.4005,19,T
1580326640055847837,418,1580326640055315971,,42.3387016667,-71.0879116667,28.5,328000.520367,4689494.21543,19,T
1580326641561810952,419,1580326641561330080,,42.3387,-71.0879183333,28.5,327999.966609,4689494.04384,19,T
1580326644572216711,420,1580326644571772098,,42.3387016667,-71.087925,28.5,327999.421939,4689494.2424,19,T
1580326646510121526,421,1580326646509536981,,42.3387033333,-71.08793,28.6,327999.014572,4689494.43759,19,T
1580326648018426921,422,1580326648017956018,,42.3387033333,-71.0879433333,28.7,327997.916143,4689494.46456,19,T
1580326649523992481,423,1580326649523483037,,42.3387033333,-71.0879583333,28.7,327996.680411,4689494.4949,19,T
1580326651029027525,424,1580326651028490066,,42.3387033333,-71.08797,28.6,327995.719286,4689494.5185,19,T
1580326654039891903,425,1580326654039444923,,42.338705,-71.08797,28.5,327995.72383,4689494.70357,19,T
1580326655544663672,426,1580326655544095993,,42.3387066667,-71.08797,28.4,327995.728375,4689494.88864,19,T
1580326657048833246,427,1580326657048428058,,42.3387066667,-71.0879683333,28.3,327995.865678,4689494.88527,19,T
1580326658555831513,428,1580326658555428981,,42.3387033333,-71.0879683333,28.1,327995.85659,4689494.51513,19,T
1580326660061254027,429,1580326660060519933,,42.3387,-71.0879733333,28.2,327995.43559,4689494.1551,19,T
1580326663072937995,430,1580326663072547912,,42.3387,-71.087975,28.2,327995.298286,4689494.15847,19,T
1580326664580032992,431,1580326664579428911,,42.3387,-71.08798,28.3,327994.886376,4689494.16859,19,T
1580326666085537768,432,1580326666085082054,,42.3387,-71.0879816667,28.3,327994.749072,4689494.17196,19,T
1580326667592065429,433,1580326667591525077,,42.3386983333,-71.0879833333,28.5,327994.607224,4689493.99026,19,T
1580326669097719511,434,1580326669097083091,,42.3387016667,-71.08798,28.7,327994.89092,4689494.35366,19,T
1580326672107691866,435,1580326672107027053,,42.3387016667,-71.0879766667,28.9,327995.165527,4689494.34692,19,T
1580326673612760218,436,1580326673612088918,,42.3386966667,-71.0879766667,29.1,327995.151894,4689493.7917,19,T
1580326675118738656,437,1580326675118328094,,42.3386966667,-71.0879716667,29.3,327995.563805,4689493.78159,19,T
1580326676623265240,438,1580326676622701883,,42.3387,-71.0879633333,29.5,327996.259412,4689494.13487,19,T
1580326678127945031,439,1580326678127473115,,42.3387,-71.0879533333,29.7,327997.083233,4689494.11464,19,T
1580326681569458472,440,1580326681568726062,,42.3387,-71.0879483333,29.9,327997.495144,4689494.10453,19,T
1580326683073977451,441,1580326683073453903,,42.338695,-71.0879433333,30.2,327997.893422,4689493.5392,19,T
1580326684580486434,442,1580326684580005884,,42.3386916667,-71.0879433333,30.5,327997.884333,4689493.16906,19,T
1580326686086934929,443,1580326686086457967,,42.33869,-71.0879416667,30.8,327998.017092,4689492.98062,19,T
1580326687592049864,444,1580326687591552019,,42.3386883333,-71.0879383333,31.0,327998.287155,4689492.78881,19,T
1580326690602995227,445,1580326690602421045,,42.3386866667,-71.08794,31.3,327998.145307,4689492.60711,19,T
1580326692107762533,446,1580326692107192039,,42.3386866667,-71.0879416667,31.5,327998.008004,4689492.61048,19,T
1580326693612308051,447,1580326693611505985,,42.3386883333,-71.0879483333,31.6,327997.463333,4689492.80904,19,T
1580326695117502241,448,1580326695116790056,,42.3386866667,-71.0879466667,31.7,327997.596093,4689492.62059,19,T
1580326696622543557,449,1580326696621896028,,42.338685,-71.0879483333,31.7,327997.454245,4689492.43889,19,T
1580326699634760266,450,1580326699633991003,,42.3386866667,-71.0879483333,31.8,327997.458789,4689492.62396,19,T
1580326701139086000,451,1580326701138611078,,42.3386833333,-71.0879483333,31.9,327997.4497,4689492.25382,19,T
1580326702646999213,452,1580326702646403074,,42.3386833333,-71.087945,32.0,327997.724308,4689492.24708,19,T
1580326704151896861,453,1580326704151511907,,42.3386833333,-71.0879416667,32.3,327997.998915,4689492.24034,19,T
1580326705656628384,454,1580326705656105041,,42.3386866667,-71.0879383333,32.4,327998.282611,4689492.60374,19,T
1580326708667366213,455,1580326708666763067,,42.338685,-71.0879366667,32.6,327998.41537,4689492.41529,19,T
1580326710172706889,456,1580326710172147035,,42.3386833333,-71.087935,32.8,327998.548129,4689492.22685,19,T
1580326711678956209,457,1580326711678478956,,42.3386816667,-71.0879333333,33.0,327998.680889,4689492.03841,19,T
1580326713186273964,458,1580326713185739040,,42.33868,-71.08793,33.3,327998.950952,4689491.8466,19,T
1580326714693319513,459,1580326714692662000,,42.3386733333,-71.0879266667,33.6,327999.207382,4689491.09957,19,T
1580326717702189741,460,1580326717701550006,,42.3386683333,-71.0879216667,33.8,327999.60566,4689490.53424,19,T
1580326719209426534,461,1580326719208825111,,42.33866,-71.0879216667,34.1,327999.582938,4689489.60889,19,T
1580326720713854342,462,1580326720713294029,,42.33865,-71.0879266667,34.3,327999.143761,4689488.50858,19,T
1580326722217119870,463,1580326722216651916,,42.3386433333,-71.0879266667,34.5,327999.125584,4689487.7683,19,T
1580326723722742193,464,1580326723722034931,,42.3386366667,-71.087925,34.7,327999.24471,4689487.02464,19,T
1580326726733350276,465,1580326726732747077,,42.3386316667,-71.0879216667,34.9,327999.505685,4689486.46269,19,T
1580326728239473327,466,1580326728238979101,,42.3386333333,-71.08792,35.0,327999.647533,4689486.64439,19,T
1580326729745356329,467,1580326729744957923,,42.3386366667,-71.0879166667,35.2,327999.931229,4689487.00779,19,T
1580326731250147430,468,1580326731249702930,,42.3386416667,-71.0879133333,35.3,328000.219469,4689487.55626,19,T
1580326732755318723,469,1580326732754777908,,42.3386433333,-71.0879116667,35.3,328000.361317,4689487.73796,19,T
1580326735770404965,470,1580326735769731044,,42.3386466667,-71.0879083333,35.3,328000.645013,4689488.10135,19,T
1580326737276310679,471,1580326737275820970,,42.3386483333,-71.0879066667,35.4,328000.786861,4689488.28305,19,T
1580326738784320506,472,1580326738783580064,,42.3386466667,-71.0879066667,35.5,328000.782317,4689488.09798,19,T
1580326740288741132,473,1580326740288187026,,42.3386483333,-71.087905,35.6,328000.924165,4689488.27968,19,T
1580326741792505502,474,1580326741792040109,,42.3386533333,-71.0879,35.6,328001.349709,4689488.82478,19,T
1580326744804466670,475,1580326744803848981,,42.3386583333,-71.087895,35.6,328001.775253,4689489.36988,19,T
1580326746309396008,476,1580326746308862924,,42.3386616667,-71.0878916667,35.8,328002.058949,4689489.73328,19,T
1580326747817491344,477,1580326747816867113,,42.3386633333,-71.0878866667,35.9,328002.475404,4689489.90823,19,T
1580326749324338064,478,1580326749323838949,,42.3386666667,-71.0878833333,36.0,328002.7591,4689490.27163,19,T
1580326750831520305,479,1580326750831011056,,42.3386733333,-71.08788,36.0,328003.051884,4689491.00517,19,T
1580326753840488341,480,1580326753840082883,,42.33868,-71.0878766667,36.1,328003.344668,4689491.73871,19,T
