%time,field.header.seq,field.header.stamp,field.header.frame_id,field.lat,field.lon,field.alt,field.utm_east,field.utm_north,field.zone_num,field.zone_letter
1580869769417289955,572,1580869769416646003,,42.335735,-71.0872133333,12.7,328049.96468,4689163.37736,19,T
1580869770380895162,573,1580869770380364894,,42.335735,-71.0872133333,12.7,328049.96468,4689163.37736,19,T
1580869771380471850,574,1580869771379823923,,42.335735,-71.0872133333,12.7,328049.96468,4689163.37736,19,T
1580869772377050292,575,1580869772376487970,,42.335735,-71.0872133333,12.7,328049.96468,4689163.37736,19,T
1580869773390124261,576,1580869773389420032,,42.335735,-71.0872133333,12.7,328049.96468,4689163.37736,19,T
1580869774395281163,577,1580869774394602060,,42.335735,-71.0872133333,12.7,328049.96468,4689163.37736,19,T
1580869775386225143,578,1580869775385164976,,42.335735,-71.0872133333,12.7,328049.96468,4689163.37736,19,T
1580869776390475536,579,1580869776389888048,,42.335735,-71.0872133333,12.7,328049.96468,4689163.37736,19,T
1580869777383354360,580,1580869777382702112,,42.335735,-71.0872133333,12.7,328049.96468,4689163.37736,19,T
1580869778378062252,581,1580869778377291917,,42.335735,-71.0872133333,12.7,328049.96468,4689163.37736,19,T
1580869779387544038,582,1580869779386854887,,42.3357366667,-71.0872133333,12.7,328049.969222,4689163.56243,19,T
1580869780407791670,583,1580869780407215118,,42.3357366667,-71.0872133333,12.7,328049.969222,4689163.56243,19,T
1580869781383867555,584,1580869781383265972,,42.3357366667,-71.0872133333,12.7,328049.969222,4689163.56243,19,T
1580869782415221537,585,1580869782414424896,,42.3357366667,-71.0872133333,12.7,328049.969222,4689163.56243,19,T
1580869783377828358,586,1580869783377321004,,42.3357366667,-71.0872133333,12.7,328049.969222,4689163.56243,19,T
1580869784390494758,587,1580869784389861106,,42.3357366667,-71.0872133333,12.7,328049.969222,4689163.56243,19,T
1580869785385986839,588,1580869785385391950,,42.3357366667,-71.0872133333,12.7,328049.969222,4689163.56243,19,T
1580869786388728612,589,1580869786388072013,,42.3357366667,-71.0872133333,12.7,328049.969222,4689163.56243,19,T
1580869787383693983,590,1580869787382962942,,42.3357366667,-71.0872133333,12.7,328049.969222,4689163.56243,19,T
1580869788392803838,591,1580869788392528057,,42.3357366667,-71.0872133333,12.7,328049.969222,4689163.56243,19,T
1580869789398463910,592,1580869789398274898,,42.3357366667,-71.0872133333,12.7,328049.969222,4689163.56243,19,T
1580869790379971862,593,1580869790379354953,,42.335735,-71.0872083333,12.4,328050.37661,4689163.36725,19,T
1580869791384581454,594,1580869791383964061,,42.3357233333,-71.0872,12.2,328051.031363,4689162.0549,19,T
1580869792373791247,595,1580869792373092889,,42.3357016667,-71.0871916667,11.9,328051.658861,4689159.63213,19,T
1580869793377511850,596,1580869793376945972,,42.3356733333,-71.0871966667,11.7,328051.169709,4689156.49605,19,T
1580869794386338824,597,1580869794385637998,,42.335645,-71.0872233333,11.6,328048.895523,4689153.40377,19,T
1580869795383797481,598,1580869795383251905,,42.335615,-71.08727,11.5,328044.969069,4689150.16687,19,T
1580869796378717435,599,1580869796378192901,,42.335585,-71.08733,11.4,328039.944128,4689146.95693,19,T
1580869797384463268,600,1580869797383536100,,42.33555,-71.087405,11.2,328033.66976,4689143.22212,19,T
1580869798383934014,601,1580869798383229970,,42.33551,-71.0874883333,11.0,328026.695203,4689138.94896,19,T
1580869799384112101,602,1580869799383498907,,42.3354683333,-71.08758,10.8,328019.029541,4689134.50758,19,T
1580869800383728520,603,1580869800383208990,,42.335425,-71.0876783333,10.5,328010.810082,4689129.89463,19,T
1580869801378496234,604,1580869801377871036,,42.3353816667,-71.08778,10.3,328002.315991,4689125.28843,19,T
1580869802378903316,605,1580869802378367900,,42.33534,-71.0878816667,10.0,327993.826433,4689120.86731,19,T
1580869803378034180,606,1580869803377549886,,42.335295,-71.087985,9.7,327985.190464,4689116.07944,19,T
1580869804377093476,607,1580869804376490116,,42.33525,-71.0880933333,9.3,327976.142549,4689111.30168,19,T
1580869805381237978,608,1580869805380590915,,42.3352,-71.0881983333,8.9,327967.35561,4689105.96199,19,T
1580869806373793278,609,1580869806373239040,,42.3351516667,-71.0883066667,8.7,327958.29858,4689100.81411,19,T
1580869807404278781,610,1580869807403749942,,42.3351033333,-71.0884166667,8.7,327949.104225,4689095.66962,19,T
1580869808383739378,611,1580869808383135080,,42.335055,-71.0885283333,8.6,327939.772545,4689090.52852,19,T
1580869809380412729,612,1580869809379828929,,42.3350066667,-71.08864,8.4,327930.44085,4689085.38743,19,T
1580869810380559382,613,1580869810380024909,,42.334955,-71.08875,8.2,327921.237362,4689079.87283,19,T
1580869811400435542,614,1580869811399796009,,42.3349033333,-71.0888616667,8.3,327911.896547,4689074.36162,19,T
1580869812370938131,615,1580869812370239019,,42.33485,-71.0889733333,8.4,327902.55117,4689068.66535,19,T
1580869813370736773,616,1580869813370153903,,42.3347966667,-71.0890833333,8.3,327893.343091,4689062.96573,19,T
1580869814377430084,617,1580869814376960992,,42.334745,-71.08919,8.3,327884.414167,4689057.44443,19,T
1580869815382706201,618,1580869815382177114,,42.3346966667,-71.0892866667,8.3,327876.318197,4689052.27305,19,T
1580869816381470347,619,1580869816380908966,,42.3346583333,-71.08937,9.1,327869.347996,4689048.18511,19,T
1580869817385463606,620,1580869817384917974,,42.3346316667,-71.0894366667,10.2,327863.782744,4689045.35893,19,T
1580869818385415330,621,1580869818384826898,,42.334625,-71.0894933333,11.1,327859.09593,4689044.73336,19,T
1580869819402114949,622,1580869819401573896,,42.3346366667,-71.08954,11.3,327855.283013,4689046.12332,19,T
1580869820374977520,623,1580869820374383926,,42.3346683333,-71.0895866667,11.3,327851.524668,4689049.73414,19,T
1580869821374441651,624,1580869821373843908,,42.3347083333,-71.0896266667,11.1,327848.338314,4689054.25681,19,T
1580869822367249479,625,1580869822366719961,,42.3347533333,-71.0896633333,10.9,327845.440233,4689059.32794,19,T
1580869823376022483,626,1580869823375463962,,42.3348033333,-71.0897,10.7,327842.5558,4689064.95429,19,T
1580869824386672675,627,1580869824386184930,,42.3348533333,-71.089735,10.8,327839.808683,4689070.57727,19,T
1580869825368473536,628,1580869825367767095,,42.3349016667,-71.08977,10.9,327837.057023,4689076.01518,19,T
1580869826375949484,629,1580869826375231981,,42.3349533333,-71.0898066667,11.1,327834.177152,4689081.8266,19,T
1580869827380647152,630,1580869827379879951,,42.3350116667,-71.0898466667,11.4,327831.040856,4689088.38506,19,T
1580869828385734240,631,1580869828385205030,,42.3350716667,-71.0898883333,11.5,327827.771802,4689095.13196,19,T
1580869829403835222,632,1580869829403280973,,42.3351333333,-71.08994,12.3,327823.683436,4689102.08419,19,T
1580869830399303480,633,1580869830398700952,,42.3351983333,-71.0899916667,12.6,327819.604175,4689109.40656,19,T
1580869831375089032,634,1580869831374443054,,42.3352666667,-71.0900433333,12.7,327815.53402,4689117.09907,19,T
1580869832398365434,635,1580869832398138999,,42.335335,-71.0900933333,12.7,327811.601185,4689124.78821,19,T
1580869833380487752,636,1580869833379897117,,42.3354016667,-71.0901483333,12.9,327807.251879,4689132.3024,19,T
1580869834379728850,637,1580869834379194974,,42.3354716667,-71.090205,13.1,327802.774369,4689140.19012,19,T
1580869835378785073,638,1580869835378209114,,42.3355416667,-71.0902683333,13.2,327797.747628,4689148.09134,19,T
1580869836373622972,639,1580869836373008966,,42.3356116667,-71.0903416667,13.3,327791.897037,4689156.01282,19,T
1580869837372991590,640,1580869837372380018,,42.3356783333,-71.0904183333,13.1,327785.762741,4689163.57091,19,T
1580869838377367333,641,1580869838376853942,,42.33574,-71.0905033333,13.0,327778.928258,4689170.59067,19,T
1580869839384041991,642,1580869839383481025,,42.3357983333,-71.090595,12.8,327771.53545,4689177.2538,19,T
1580869840377357766,643,1580869840376805067,,42.33585,-71.090695,12.4,327763.437907,4689183.19354,19,T
1580869841383335493,644,1580869841382761955,,42.3359,-71.0908033333,12.3,327754.649278,4689188.96509,19,T
1580869842376418774,645,1580869842375839948,,42.3359466667,-71.09091,12.0,327745.988872,4689194.36314,19,T
1580869843376433358,646,1580869843375684976,,42.3359916667,-71.0910083333,11.8,327738.010475,4689199.55925,19,T
1580869844394667892,647,1580869844394124031,,42.3360266667,-71.0910866667,11.5,327731.652498,4689203.60442,19,T
1580869845377346858,648,1580869845376595020,,42.3360466667,-71.091135,11.5,327727.725137,4689205.92319,19,T
1580869846377469847,649,1580869846375863075,,42.336055,-71.0911566667,11.6,327725.96287,4689206.89244,19,T
1580869847385208080,650,1580869847384469032,,42.3360566667,-71.0911616667,11.6,327725.555493,4689207.08764,19,T
1580869848383831414,651,1580869848383261919,,42.3360566667,-71.0911633333,11.6,327725.418184,4689207.09102,19,T
1580869849390502416,652,1580869849389890909,,42.3360566667,-71.0911616667,11.6,327725.555493,4689207.08764,19,T
1580869850383795795,653,1580869850383183956,,42.3360566667,-71.0911616667,11.6,327725.555493,4689207.08764,19,T
1580869851386215714,654,1580869851385685920,,42.3360566667,-71.0911616667,11.6,327725.555493,4689207.08764,19,T
1580869852384717356,655,1580869852384139060,,42.3360566667,-71.0911616667,11.6,327725.555493,4689207.08764,19,T
1580869853384253537,656,1580869853383641004,,42.3360566667,-71.0911616667,11.6,327725.555493,4689207.08764,19,T
1580869854395757247,657,1580869854395015001,,42.3360566667,-71.0911616667,11.6,327725.555493,4689207.08764,19,T
1580869855383881172,658,1580869855383306980,,42.3360566667,-71.0911616667,11.6,327725.555493,4689207.08764,19,T
1580869856383654083,659,1580869856383084058,,42.3360566667,-71.0911616667,11.7,327725.555493,4689207.08764,19,T
1580869857383752175,660,1580869857383227109,,42.3360566667,-71.0911616667,11.7,327725.555493,4689207.08764,19,T
1580869858408038415,661,1580869858407495021,,42.3360566667,-71.0911616667,11.7,327725.555493,4689207.08764,19,T
1580869859413916718,662,1580869859413211107,,42.3360566667,-71.0911616667,11.7,327725.555493,4689207.08764,19,T
1580869860385000620,663,1580869860384368896,,42.336055,-71.0911616667,11.7,327725.550942,4689206.90257,19,T
1580869861384398712,664,1580869861383631944,,42.336055,-71.0911616667,11.7,327725.550942,4689206.90257,19,T
1580869862407900880,665,1580869862407366991,,42.336055,-71.0911616667,11.7,327725.550942,4689206.90257,19,T
1580869863382920861,666,1580869863382359981,,42.336055,-71.091165,11.4,327725.276323,4689206.90932,19,T
1580869864384002016,667,1580869864383469104,,42.33606,-71.0911833333,11.2,327723.779574,4689207.50168,19,T
1580869865376894471,668,1580869865376174926,,42.3360716667,-71.0912216667,11.2,327720.653317,4689208.87484,19,T
1580869866377171963,669,1580869866376543045,,42.3360883333,-71.09128,11.3,327715.893003,4689210.84373,19,T
1580869867377050153,670,1580869867376410961,,42.3361116667,-71.0913533333,11.4,327709.915115,4689213.5833,19,T
1580869868377724226,671,1580869868377181053,,42.33614,-71.0914366667,11.4,327703.127031,4689216.89835,19,T
1580869869400318020,672,1580869869399749994,,42.3361716667,-71.0915266667,11.3,327695.798821,4689220.59706,19,T
1580869870383597408,673,1580869870383413076,,42.3362066667,-71.091625,11.2,327687.793177,4689224.6828,19,T
1580869871382000149,674,1580869871381472110,,42.336245,-71.0917266667,11.0,327679.522029,4689229.14545,19,T
1580869872377123405,675,1580869872376620054,,42.3362833333,-71.0918316667,10.8,327670.976274,4689233.61487,19,T
1580869873379786432,676,1580869873379157066,,42.33632,-71.091935,10.6,327662.563285,4689237.89584,19,T
1580869874384829416,677,1580869874384011983,,42.3363566667,-71.092035,10.6,327654.424923,4689242.17008,19,T
1580869875382844412,678,1580869875382286071,,42.3363916667,-71.0921333333,10.4,327646.419327,4689246.25587,19,T
1580869876375647914,679,1580869876375047922,,42.3364266667,-71.0922316667,10.2,327638.413739,4689250.34167,19,T
1580869877377291440,680,1580869877376768112,,42.33646,-71.0923283333,10.4,327630.540915,4689254.23903,19,T
1580869878377252576,681,1580869878376743078,,42.3364933333,-71.0924233333,10.6,327622.805408,4689258.13302,19,T
1580869879376948658,682,1580869879376405954,,42.3365233333,-71.0925216667,11.5,327614.786184,4689261.66364,19,T
1580869880376781436,683,1580869880376239061,,42.336555,-71.0926216667,11.7,327606.634214,4689265.38272,19,T
1580869881399539659,684,1580869881398938894,,42.3365933333,-71.0927233333,12.2,327598.363163,4689269.84547,19,T
1580869882400260482,685,1580869882399935007,,42.3366333333,-71.0928216667,12.5,327590.371293,4689274.48654,19,T
1580869883381085424,686,1580869883380863904,,42.3366766667,-71.0929166667,12.4,327582.663159,4689279.491,19,T
1580869884377562384,687,1580869884377049922,,42.3367166667,-71.0930183333,13.2,327574.396694,4689284.13885,19,T
1580869885377311176,688,1580869885376137018,,42.3367566667,-71.0931166667,13.7,327566.404855,4689288.77995,19,T
1580869886376375621,689,1580869886375722885,,42.336795,-71.0932116667,14.2,327558.683086,4689293.22923,19,T
1580869887378230576,690,1580869887377729892,,42.336835,-71.0933016667,15.0,327551.377806,4689297.85344,19,T
1580869888377015830,691,1580869888376432895,,42.3368733333,-71.093385,14.9,327544.61721,4689302.27908,19,T
1580869889378657762,692,1580869889378137111,,42.33691,-71.09346,15.1,327538.538604,4689306.50274,19,T
1580869890378913590,693,1580869890378350973,,42.3369383333,-71.09352,15.0,327533.67299,4689309.77064,19,T
1580869891380949431,694,1580869891380450963,,42.3369616667,-71.0935666667,15.0,327529.892171,4689312.45628,19,T
1580869892378820045,695,1580869892377890110,,42.3369833333,-71.0935983333,14.9,327527.342564,4689314.92643,19,T
1580869893381975009,696,1580869893381333112,,42.3370116667,-71.0936183333,15.1,327525.772338,4689318.1132,19,T
1580869894398421992,697,1580869894396598100,,42.3370433333,-71.093615,14.5,327526.133527,4689321.62278,19,T
1580869895379531444,698,1580869895378859043,,42.33708,-71.0935966667,14.3,327527.74415,4689325.65715,19,T
1580869896380100957,699,1580869896379442930,,42.3371233333,-71.0935733333,14.5,327529.784919,4689330.42166,19,T
1580869897384100945,700,1580869897383471965,,42.33717,-71.0935466667,15.0,327532.109413,4689335.54955,19,T
1580869898378714671,701,1580869898378213882,,42.3372233333,-71.093515,15.4,327534.864049,4689341.40758,19,T
1580869899378802004,702,1580869899378233909,,42.3372816667,-71.0934766667,15.8,327538.181577,4689347.80731,19,T
1580869900377928976,703,1580869900377196073,,42.3373416667,-71.0934383333,16.3,327541.503655,4689354.3921,19,T
1580869901374259743,704,1580869901374073028,,42.3374016667,-71.0933983333,16.7,327544.963034,4689360.97352,19,T
1580869902380939325,705,1580869902380331039,,42.33746,-71.0933633333,17.1,327548.005932,4689367.38001,19,T
1580869903379468622,706,1580869903378928899,,42.3375133333,-71.093335,18.1,327550.485932,4689373.24481,19,T
1580869904378501941,707,1580869904377902030,,42.3375633333,-71.093305,18.9,327553.094122,4689378.73609,19,T
1580869905376987841,708,1580869905376470088,,42.3376133333,-71.0932766667,19.4,327555.565002,4689384.23075,19,T
1580869906377791375,709,1580869906377131938,,42.3376633333,-71.09325,20.5,327557.898573,4689389.72879,19,T
1580869907376897198,710,1580869907376172065,,42.3377133333,-71.09322,22.0,327560.506752,4689395.22007,19,T
1580869908397792237,711,1580869908397264957,,42.3377683333,-71.093175,21.4,327564.364346,4689401.23614,19,T
1580869909404120821,712,1580869909402720928,,42.3378266667,-71.0931266667,20.5,327568.505655,4689407.6156,19,T
1580869910377184818,713,1580869910376661062,,42.337885,-71.0930766667,19.7,327572.784263,4689413.99168,19,T
1580869911374134788,714,1580869911373495101,,42.3379466667,-71.09303,19.0,327576.797363,4689420.74467,19,T
1580869912397979660,715,1580869912397093057,,42.33801,-71.0929833333,18.5,327580.815011,4689427.68273,19,T
1580869913373276300,716,1580869913372610092,,42.338075,-71.0929383333,18.2,327584.699902,4689434.80923,19,T
1580869914379787401,717,1580869914379247903,,42.3381416667,-71.0928883333,18.2,327589.001256,4689442.11068,19,T
1580869915377014526,718,1580869915376394033,,42.3382066667,-71.09284,17.8,327593.160741,4689449.23043,19,T
1580869916374950508,719,1580869916374332904,,42.3382766667,-71.0927966667,17.4,327596.921969,4689456.91554,19,T
1580869917377912757,720,1580869917377150058,,42.3383466667,-71.0927533333,17.0,327600.683189,4689464.60065,19,T
1580869918376500765,721,1580869918375936985,,42.3384166667,-71.0927066667,16.8,327604.71901,4689472.279,19,T
1580869919399610705,722,1580869919398997068,,42.3384866667,-71.092655,16.6,327609.166735,4689479.94722,19,T
1580869920376595225,723,1580869920375874996,,42.3385583333,-71.0926083333,16.4,327613.207094,4689487.81065,19,T
1580869921376223486,724,1580869921375549077,,42.3386266667,-71.092565,16.3,327616.963727,4689495.31069,19,T
1580869922376215531,725,1580869922374006032,,42.3386866667,-71.0925283333,17.1,327620.148367,4689501.8989,19,T
1580869923373667531,726,1580869923373008012,,42.3387416667,-71.0924983333,18.1,327622.770124,4689507.94542,19,T
1580869924372634800,727,1580869924371953964,,42.3387833333,-71.0924883333,20.8,327623.707802,4689512.55191,19,T
1580869925373455453,728,1580869925372880935,,42.33882,-71.0924616667,23.2,327626.00485,4689516.56941,19,T
1580869926374022422,729,1580869926373393058,,42.3388583333,-71.0924,23.7,327631.189819,4689520.70102,19,T
1580869927372662856,730,1580869927372090101,,42.3388883333,-71.0923183333,23.7,327637.99965,4689523.86674,19,T
1580869928373719380,731,1580869928373138904,,42.3389183333,-71.092225,23.4,327645.770598,4689527.00882,19,T
1580869929378433258,732,1580869929377451896,,42.33895,-71.0921283333,23.1,327653.820697,4689530.32923,19,T
1580869930372349019,733,1580869930371743917,,42.338985,-71.0920283333,22.7,327662.154501,4689534.01302,19,T
1580869931396945597,734,1580869931396234989,,42.33902,-71.09193,22.3,327670.350993,4689537.70021,19,T
1580869932397870678,735,1580869932397294998,,42.3390616667,-71.091835,21.4,327678.291082,4689542.13444,19,T
1580869933378069735,736,1580869933377566099,,42.3390983333,-71.09174,20.7,327686.217503,4689546.01347,19,T
1580869934374921809,737,1580869934374217033,,42.339135,-71.0916483333,20.0,327693.869309,4689549.89926,19,T
1580869935379561712,738,1580869935379021883,,42.3391716667,-71.0915583333,19.6,327701.383804,4689553.78844,19,T
1580869936375312255,739,1580869936374710083,,42.3392083333,-71.0914683333,19.3,327708.89829,4689557.67762,19,T
1580869937370829569,740,1580869937370170116,,42.3392433333,-71.09138,19.0,327716.270913,4689561.38512,19,T
1580869938374575377,741,1580869938373974084,,42.33928,-71.0912933333,18.8,327723.510778,4689565.28108,19,T
1580869939386278472,742,1580869939385724067,,42.3393133333,-71.0912083333,18.6,327730.604229,4689568.81028,19,T
1580869940377294583,743,1580869940376801967,,42.339345,-71.0911266667,18.2,327737.418517,4689572.16116,19,T
1580869941375344685,744,1580869941374682903,,42.3393716667,-71.0910516667,17.7,327743.669936,4689574.97035,19,T
1580869942375548702,745,1580869942374831914,,42.3393966667,-71.0909833333,17.0,327749.36759,4689577.60798,19,T
1580869943375607914,746,1580869943374959945,,42.33942,-71.09092,16.6,327754.648782,4689580.07067,19,T
1580869944380750943,747,1580869944380130052,,42.3394416667,-71.0908666667,16.1,327759.101608,4689582.36855,19,T
1580869945374317272,748,1580869945373754024,,42.3394566667,-71.09082,15.9,327762.987021,4689583.93965,19,T
1580869946374487600,749,1580869946373919963,,42.3394716667,-71.09078,15.9,327766.323224,4689585.52426,19,T
1580869947374590606,750,1580869947373800039,,42.3394833333,-71.0907466667,15.6,327769.101116,4689586.75224,19,T
1580869948375258077,751,1580869948374670028,,42.3394916667,-71.090725,15.3,327770.908794,4689587.6337,19,T
1580869949386952120,752,1580869949386368989,,42.339495,-71.0907133333,15.0,327771.879008,4689587.98021,19,T
1580869950376049318,753,1580869950375374078,,42.3394966667,-71.0907116667,14.6,327772.02086,4689588.16191,19,T
1580869951378188639,754,1580869951377604961,,42.3394966667,-71.0907116667,14.6,327772.02086,4689588.16191,19,T
1580869952372391498,755,1580869952372052907,,42.3394966667,-71.0907116667,14.6,327772.02086,4689588.16191,19,T
1580869953374149717,756,1580869953373560905,,42.3394966667,-71.0907116667,14.6,327772.02086,4689588.16191,19,T
1580869954378779576,757,1580869954377348899,,42.3394966667,-71.0907116667,14.6,327772.02086,4689588.16191,19,T
1580869955374471417,758,1580869955373907089,,42.3394966667,-71.0907116667,14.6,327772.02086,4689588.16191,19,T
1580869956379215138,759,1580869956378643989,,42.3394966667,-71.0907116667,14.6,327772.02086,4689588.16191,19,T
1580869957374662398,760,1580869957373991966,,42.3394966667,-71.0907116667,14.6,327772.02086,4689588.16191,19,T
1580869958376178146,761,1580869958375417947,,42.3394966667,-71.0907116667,14.6,327772.02086,4689588.16191,19,T
1580869959402332026,762,1580869959401850938,,42.339495,-71.0907116667,14.6,327772.01631,4689587.97684,19,T
1580869960376789882,763,1580869960376285076,,42.339495,-71.0907116667,14.6,327772.01631,4689587.97684,19,T
1580869961374501586,764,1580869961373867034,,42.339495,-71.0907116667,14.7,327772.01631,4689587.97684,19,T
1580869962377734292,765,1580869962377156019,,42.339495,-71.0907116667,14.6,327772.01631,4689587.97684,19,T
1580869963395226819,766,1580869963394686937,,42.339495,-71.0907116667,14.6,327772.01631,4689587.97684,19,T
1580869964409940983,767,1580869964409332036,,42.3394983333,-71.0907116667,14.6,327772.025411,4689588.34698,19,T
1580869965377545731,768,1580869965376945018,,42.3395016667,-71.0907066667,14.6,327772.446417,4689588.70699,19,T
1580869966376737177,769,1580869966376240015,,42.3395083333,-71.0906966667,14.5,327773.28843,4689589.42702,19,T
1580869967373194533,770,1580869967372613906,,42.339515,-71.09068,14.4,327774.67965,4689590.13354,19,T
1580869968373867811,771,1580869968372987031,,42.33952,-71.09066,14.4,327776.340923,4689590.64824,19,T
1580869969402751226,772,1580869969402024984,,42.339525,-71.09064,14.3,327778.002196,4689591.16295,19,T
1580869970371684946,773,1580869970371082067,,42.3395283333,-71.0906266667,14.2,327779.109711,4689591.50608,19,T
1580869971374720626,774,1580869971374183893,,42.33953,-71.0906166667,14.2,327779.938073,4689591.6709,19,T
1580869972379720938,775,1580869972379113912,,42.33953,-71.0906116667,14.1,327780.349978,4689591.66077,19,T
1580869973379173569,776,1580869973378531932,,42.3395316667,-71.0906083333,14.1,327780.629132,4689591.83909,19,T
1580869974378979618,777,1580869974378387928,,42.3395316667,-71.090605,14.1,327780.903736,4689591.83234,19,T
1580869975376859876,778,1580869975376656055,,42.3395316667,-71.090605,13.9,327780.903736,4689591.83234,19,T
1580869976374855012,779,1580869976374269962,,42.3395316667,-71.0906033333,13.7,327781.041037,4689591.82896,19,T
1580869977377137869,780,1580869977376632928,,42.33953,-71.0906,13.5,327781.311091,4689591.63714,19,T
1580869978376105400,781,1580869978375365018,,42.33953,-71.09059,13.4,327782.134902,4689591.61689,19,T
1580869979381106906,782,1580869979380538940,,42.3395266667,-71.0905733333,13.3,327783.498819,4689591.21299,19,T
1580869980377832398,783,1580869980377319097,,42.3395166667,-71.0905483333,13.4,327785.531046,4689590.05193,19,T
1580869981379238511,784,1580869981378604888,,42.3394966667,-71.0905233333,13.4,327787.535973,4689587.78044,19,T
1580869982397636726,785,1580869982397011995,,42.3394666667,-71.0904966667,13.6,327789.650903,4689584.39516,19,T
1580869983397019972,786,1580869983396394014,,42.3394266667,-71.0904716667,13.8,327791.601234,4689579.90283,19,T
1580869984372581703,787,1580869984372010946,,42.33938,-71.090445,14.5,327793.670671,4689574.66684,19,T
1580869985380504308,788,1580869985379872083,,42.33933,-71.0904183333,14.8,327795.731011,4689569.06071,19,T
1580869986377859257,789,1580869986377346038,,42.3392766667,-71.0903933333,15.3,327797.644952,4689563.08782,19,T
1580869987379853724,790,1580869987379153966,,42.3392233333,-71.0903683333,15.4,327799.558898,4689557.11493,19,T
1580869988374130369,791,1580869988373502969,,42.3391683333,-71.0903433333,15.2,327801.468297,4689550.95696,19,T
1580869989377288572,792,1580869989376667976,,42.3391133333,-71.09032,15.0,327803.240398,4689544.80237,19,T
1580869990377586444,793,1580869990376977920,,42.33906,-71.0902966667,14.6,327805.017051,4689538.83286,19,T
1580869991382292960,794,1580869991381757974,,42.339005,-71.0902716667,14.5,327806.926462,4689532.6749,19,T
1580869992377945781,795,1580869992377368927,,42.3389533333,-71.090245,14.9,327808.982278,4689526.8837,19,T
1580869993375557971,796,1580869993374933958,,42.338905,-71.0902183333,15.3,327811.047196,4689521.46265,19,T
1580869994386758918,797,1580869994385950088,,42.3388566667,-71.090195,15.8,327812.837511,4689516.04835,19,T
1580869995371073391,798,1580869995370415925,,42.3388083333,-71.0901733333,16.5,327814.490526,4689510.63742,19,T
1580869996373371576,799,1580869996372128009,,42.3387666667,-71.0901533333,16.7,327816.024437,4689505.97015,19,T
1580869997369640832,800,1580869997369088888,,42.3387316667,-71.0901366667,16.9,327817.30194,4689502.04992,19,T
1580869998371811412,801,1580869998371236085,,42.3386966667,-71.09012,17.5,327818.579445,4689498.12969,19,T
1580869999373771550,802,1580869999373097896,,42.338665,-71.0901033333,18.0,327819.866049,4689494.57959,19,T
1580870000371814309,803,1580870000371536016,,42.3386333333,-71.0900816667,18.2,327821.564565,4689491.01938,19,T
1580870001375499100,804,1580870001374584913,,42.3385966667,-71.0900583333,18.9,327823.386741,4689486.90057,19,T
1580870002375731990,805,1580870002375144958,,42.338555,-71.0900366667,18.9,327825.057968,4689482.22993,19,T
1580870003370020984,806,1580870003369467020,,42.3385116667,-71.0900183333,18.6,327826.450041,4689477.38097,19,T
1580870004370601214,807,1580870004369997978,,42.3384666667,-71.0899983333,19.0,327827.974871,4689472.34357,19,T
1580870005370450527,808,1580870005369744062,,42.33842,-71.08998,19.8,327829.357851,4689467.12446,19,T
1580870006371072941,809,1580870006370481967,,42.33837,-71.0899633333,20.9,327830.594431,4689461.5386,19,T
1580870007371400590,810,1580870007370733976,,42.3383216667,-71.08994,21.6,327832.384781,4689456.1243,19,T
1580870008366994288,811,1580870008366372108,,42.3382716667,-71.0899166667,22.5,327834.170584,4689450.52494,19,T
1580870009367214914,812,1580870009366646051,,42.3382216667,-71.0898933333,22.5,327835.956391,4689444.92557,19,T
1580870010395401353,813,1580870010394814014,,42.3381666667,-71.089875,23.5,327837.316641,4689438.78112,19,T
1580870011375225970,814,1580870011374418973,,42.3381166667,-71.0898566667,24.3,327838.690539,4689433.19188,19,T
1580870012374479198,815,1580870012373833894,,42.3380683333,-71.08984,25.0,327839.931683,4689427.79108,19,T
1580870013376700738,816,1580870013376044034,,42.3380233333,-71.0898266667,25.3,327840.907316,4689422.76718,19,T
1580870014384978436,817,1580870014383929967,,42.3379816667,-71.0898166667,25.4,327841.617438,4689418.12017,19,T
1580870015379945948,818,1580870015379311084,,42.3379466667,-71.0898066667,26.1,327842.345753,4689414.21344,19,T
1580870016404466628,819,1580870016403937101,,42.337915,-71.089795,27.1,327843.220472,4689410.67347,19,T
1580870017377794455,820,1580870017377295017,,42.337885,-71.089785,28.2,327843.962434,4689407.32195,19,T
1580870018377671790,821,1580870018377106904,,42.3378566667,-71.0897766667,28.9,327844.571641,4689404.15888,19,T
1580870019391530536,822,1580870019391058921,,42.337835,-71.0897716667,29.2,327844.92443,4689401.74284,19,T
1580870020401730978,823,1580870020401230096,,42.3378133333,-71.0897666667,29.3,327845.277219,4689399.3268,19,T
1580870021377283719,824,1580870021376610994,,42.3377983333,-71.089765,29.4,327845.37359,4689397.65779,19,T
1580870022377634447,825,1580870022377093076,,42.3377883333,-71.0897566667,30.3,327846.032829,4689396.53049,19,T
1580870023377437007,826,1580870023376914024,,42.337785,-71.0897533333,30.9,327846.298343,4689396.1536,19,T
1580870024379439258,827,1580870024378809928,,42.3377833333,-71.0897516667,31.4,327846.431101,4689395.96516,19,T
1580870025375072725,828,1580870025374502897,,42.3377783333,-71.0897483333,31.9,327846.692067,4689395.4032,19,T
1580870026376215636,829,1580870026375545978,,42.3377766667,-71.0897516667,31.8,327846.412908,4689395.22487,19,T
