%time,field.header.seq,field.header.stamp,field.header.frame_id,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,field.magnetic_field_covariance0,field.magnetic_field_covariance1,field.magnetic_field_covariance2,field.magnetic_field_covariance3,field.magnetic_field_covariance4,field.magnetic_field_covariance5,field.magnetic_field_covariance6,field.magnetic_field_covariance7,field.magnetic_field_covariance8
1580869714301868580,20716,1580869714300695896,,-0.111,0.2018,0.3586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869714327386562,20717,1580869714326206922,,-0.1136,0.1877,0.3542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869714351926757,20718,1580869714350677967,,-0.1136,0.189,0.3556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869714377232740,20719,1580869714376135110,,-0.1099,0.1863,0.3543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869714402081645,20720,1580869714400765895,,-0.1074,0.185,0.3544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869714426711262,20721,1580869714425663948,,-0.1073,0.1991,0.3573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869714453211017,20722,1580869714452069044,,-0.1011,0.1964,0.3634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869714476379007,20723,1580869714475281000,,-0.1097,0.2082,0.3659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869714501369360,20724,1580869714500330924,,-0.1047,0.2067,0.369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869714529925714,20725,1580869714528759002,,-0.1023,0.2028,0.3633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869714552488877,20726,1580869714551203966,,-0.0987,0.1899,0.3606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869714576735971,20727,1580869714575515031,,-0.0987,0.1873,0.3606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869714602588876,20728,1580869714601465940,,-0.1024,0.1874,0.3648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869714626985069,20729,1580869714626063108,,-0.1024,0.1887,0.3619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869714653491784,20730,1580869714652364015,,-0.1024,0.1887,0.3677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869714677524549,20731,1580869714676139116,,-0.106,0.1991,0.3676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869714702503943,20732,1580869714701278924,,-0.0997,0.2092,0.3678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869714727111326,20733,1580869714726077079,,-0.1084,0.2133,0.3689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869714752288921,20734,1580869714751176118,,-0.101,0.2053,0.3721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869714777370936,20735,1580869714776262044,,-0.101,0.2079,0.359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869714802172348,20736,1580869714801078081,,-0.0961,0.2001,0.3607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869714828225291,20737,1580869714827012062,,-0.1011,0.1938,0.3649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869714851646681,20738,1580869714851042985,,-0.1012,0.1874,0.3765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869714877823052,20739,1580869714876526117,,-0.1011,0.1989,0.3692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869714902611582,20740,1580869714901582956,,-0.0998,0.2027,0.3722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869714927147113,20741,1580869714926115989,,-0.101,0.2066,0.3692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869714952331046,20742,1580869714951117992,,-0.1022,0.208,0.3691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869714977694386,20743,1580869714976624011,,-0.0996,0.2169,0.3648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869715002452664,20744,1580869715001231908,,-0.1022,0.2092,0.3648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869715026416206,20745,1580869715025808095,,-0.1046,0.2132,0.3676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869715052212905,20746,1580869715051001071,,-0.0974,0.1937,0.3796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869715077131502,20747,1580869715076008081,,-0.0999,0.1912,0.3751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869715102457878,20748,1580869715101480007,,-0.0986,0.1937,0.3795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869715127173696,20749,1580869715126056909,,-0.1036,0.199,0.3793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869715152141910,20750,1580869715150784015,,-0.0998,0.2002,0.3722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869715177279564,20751,1580869715176004886,,-0.0973,0.2014,0.3723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869715202036515,20752,1580869715200961112,,-0.0935,0.2128,0.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869715227720894,20753,1580869715226439952,,-0.1009,0.2143,0.3823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869715252325685,20754,1580869715251074075,,-0.0935,0.2051,0.3826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869715276628127,20755,1580869715275558948,,-0.0947,0.2103,0.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869715302005525,20756,1580869715300957918,,-0.0899,0.1999,0.3828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869715326992138,20757,1580869715325992107,,-0.0962,0.1924,0.3797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869715351965304,20758,1580869715350838899,,-0.0974,0.1886,0.3796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869715378835634,20759,1580869715377439975,,-0.1011,0.1964,0.3707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869715403422283,20760,1580869715402331113,,-0.0987,0.1899,0.3664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869715427488195,20761,1580869715425863027,,-0.0997,0.2053,0.3809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869715451824737,20762,1580869715450735092,,-0.0985,0.2091,0.3795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869715476435647,20763,1580869715475441932,,-0.1047,0.2093,0.3821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869715502251782,20764,1580869715501221895,,-0.0996,0.2169,0.3867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869715530126970,20765,1580869715528263092,,-0.0997,0.2079,0.3838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869715552574481,20766,1580869715551204919,,-0.0949,0.1975,0.3782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869715576712222,20767,1580869715575510025,,-0.0974,0.1924,0.3796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869715601751367,20768,1580869715600275039,,-0.0974,0.1898,0.3723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869715627245324,20769,1580869715626127004,,-0.1023,0.1977,0.3808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869715651384680,20770,1580869715650381088,,-0.0974,0.1886,0.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869715676918499,20771,1580869715675395965,,-0.0973,0.1988,0.3825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869715702611474,20772,1580869715701638936,,-0.0997,0.2053,0.3867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869715727456328,20773,1580869715726381063,,-0.096,0.2104,0.3898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869715752604387,20774,1580869715751306056,,-0.0971,0.2155,0.3854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869715776607297,20775,1580869715776118040,,-0.1009,0.2105,0.3867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869715802974678,20776,1580869715801441907,,-0.0961,0.2014,0.3796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869715827163596,20777,1580869715826190948,,-0.0973,0.2014,0.3781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869715853554970,20778,1580869715852078914,,-0.0974,0.1937,0.3854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869715877324184,20779,1580869715876249074,,-0.1011,0.1925,0.3867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869715903285751,20780,1580869715901365041,,-0.0998,0.1989,0.3853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869715927382130,20781,1580869715926279067,,-0.101,0.2015,0.3838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869715951521318,20782,1580869715951020002,,-0.1023,0.2003,0.3823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869715977611485,20783,1580869715976381063,,-0.1047,0.2119,0.3792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869716002486172,20784,1580869716001486063,,-0.1047,0.2093,0.3821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869716027304874,20785,1580869716026232004,,-0.1022,0.2118,0.3837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869716053072454,20786,1580869716051696062,,-0.101,0.2028,0.3852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869716077105710,20787,1580869716076035976,,-0.0973,0.2001,0.3854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869716102858465,20788,1580869716101316928,,-0.0974,0.1924,0.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869716127156764,20789,1580869716126079082,,-0.1011,0.1912,0.3867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869716152418351,20790,1580869716151169061,,-0.1036,0.199,0.3808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869716177656762,20791,1580869716176325082,,-0.1009,0.2105,0.3794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869716202711470,20792,1580869716201663970,,-0.0986,0.2001,0.3766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869716227698726,20793,1580869716226591110,,-0.1008,0.2233,0.3852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869716252059781,20794,1580869716250916004,,-0.0972,0.2117,0.3897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869716277944580,20795,1580869716276660919,,-0.1021,0.2195,0.391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869716302150740,20796,1580869716300995111,,-0.0971,0.2168,0.3868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869716327395430,20797,1580869716326139926,,-0.0997,0.2079,0.3853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869716352851700,20798,1580869716351629018,,-0.0986,0.1963,0.3795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869716378668340,20799,1580869716377618074,,-0.0998,0.204,0.3824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869716402384346,20800,1580869716401202917,,-0.1011,0.1989,0.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869716428143156,20801,1580869716426893949,,-0.101,0.2054,0.3867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869716452941269,20802,1580869716450922966,,-0.0998,0.2028,0.3868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869716477373150,20803,1580869716476089954,,-0.1009,0.2092,0.3867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869716502479929,20804,1580869716501446962,,-0.1009,0.2156,0.3837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869716529258170,20805,1580869716527801036,,-0.0971,0.2245,0.3839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869716552046731,20806,1580869716550776958,,-0.0984,0.2117,0.378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869716577179451,20807,1580869716575985908,,-0.096,0.2078,0.384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869716602350555,20808,1580869716601243019,,-0.0935,0.2077,0.3768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869716626860470,20809,1580869716625783920,,-0.0985,0.2014,0.3854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869716651909407,20810,1580869716650978088,,-0.0949,0.1975,0.3884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869716676833771,20811,1580869716675715923,,-0.0998,0.204,0.3867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869716701474534,20812,1580869716700496912,,-0.0948,0.2052,0.3826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869716726767625,20813,1580869716725678920,,-0.0922,0.2141,0.3812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869716751845592,20814,1580869716750915050,,-0.0922,0.2166,0.3783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869716777217283,20815,1580869716775731086,,-0.0958,0.2245,0.3868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869716801710197,20816,1580869716800529003,,-0.0933,0.2257,0.3738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869716826709561,20817,1580869716825639009,,-0.0933,0.2231,0.3855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869716852585631,20818,1580869716851316928,,-0.0897,0.2102,0.3857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869716877330177,20819,1580869716876255989,,-0.091,0.2089,0.3798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869716902126729,20820,1580869716901014089,,-0.0873,0.2075,0.3814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869716926957141,20821,1580869716926342010,,-0.0922,0.2166,0.3812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869716952181803,20822,1580869716951122999,,-0.0897,0.2127,0.3755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869716976518712,20823,1580869716975419998,,-0.0908,0.2269,0.3841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869717002682328,20824,1580869717001552104,,-0.0921,0.2256,0.3753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869717027271394,20825,1580869717025950908,,-0.0931,0.2411,0.3811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869717053019291,20826,1580869717051903009,,-0.0932,0.2372,0.3913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869717077673047,20827,1580869717076500892,,-0.0943,0.245,0.3839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869717102462044,20828,1580869717101377964,,-0.092,0.2333,0.3768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869717128145030,20829,1580869717127028942,,-0.0944,0.2398,0.3694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869717152426032,20830,1580869717151283025,,-0.0983,0.222,0.3751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869717176515422,20831,1580869717175400972,,-0.1032,0.2337,0.3792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869717202856117,20832,1580869717201747894,,-0.1044,0.2311,0.3762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869717227744832,20833,1580869717226649999,,-0.1093,0.2467,0.3731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869717252593387,20834,1580869717251322984,,-0.1106,0.2339,0.3731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869717277447789,20835,1580869717276309013,,-0.1142,0.2456,0.3772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869717302427314,20836,1580869717301383018,,-0.1167,0.2444,0.3742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869717327760641,20837,1580869717326301097,,-0.1229,0.2497,0.3754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869717352292005,20838,1580869717351078033,,-0.1231,0.2304,0.3609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869717377544590,20839,1580869717376267910,,-0.1243,0.233,0.3608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869717402559852,20840,1580869717401233911,,-0.1208,0.2162,0.3596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869717427675786,20841,1580869717426537990,,-0.1271,0.21,0.3593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869717452518538,20842,1580869717451216936,,-0.1297,0.1998,0.3695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869717477629725,20843,1580869717476468086,,-0.1271,0.2061,0.3637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869717503247004,20844,1580869717501962900,,-0.1259,0.2022,0.3623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869717528822872,20845,1580869717527576923,,-0.1222,0.2021,0.3537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869717552761505,20846,1580869717551441907,,-0.1184,0.2033,0.3597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869717577506568,20847,1580869717576399087,,-0.1184,0.2046,0.3626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869717601990626,20848,1580869717600898981,,-0.1172,0.2071,0.3627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869717627173847,20849,1580869717626029968,,-0.1085,0.2004,0.3616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869717652465510,20850,1580869717651256084,,-0.1049,0.1862,0.3633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869717677041598,20851,1580869717675880908,,-0.1025,0.1836,0.3605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869717702044593,20852,1580869717701030969,,-0.1075,0.1773,0.353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869717726646908,20853,1580869717725667953,,-0.1037,0.1823,0.3531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869717752282139,20854,1580869717751144886,,-0.1024,0.19,0.3634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869717776739436,20855,1580869717775671958,,-0.0974,0.1924,0.3607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869717802039625,20856,1580869717800996065,,-0.0961,0.1962,0.3578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869717827739150,20857,1580869717826651096,,-0.0972,0.2078,0.3621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869717851829687,20858,1580869717850632905,,-0.0947,0.2116,0.3695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869717877190975,20859,1580869717875937938,,-0.0985,0.2091,0.3635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869717901633865,20860,1580869717900656938,,-0.0899,0.1986,0.3682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869717928455049,20861,1580869717926269054,,-0.0874,0.1972,0.3625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869717951656546,20862,1580869717950663089,,-0.0875,0.1895,0.3611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869717977240271,20863,1580869717975725889,,-0.0913,0.1871,0.3566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869718001735308,20864,1580869718000660896,,-0.0937,0.1923,0.3535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869718027647662,20865,1580869718026350021,,-0.0924,0.1987,0.355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869718051557497,20866,1580869718050548076,,-0.0899,0.196,0.3639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869718076518264,20867,1580869718075448036,,-0.091,0.2127,0.3579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869718101986890,20868,1580869718100744009,,-0.0898,0.2101,0.3624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869718131048682,20869,1580869718128899097,,-0.0946,0.2231,0.3621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869718153929963,20870,1580869718151679992,,-0.0922,0.2153,0.3623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869718180093052,20871,1580869718177596092,,-0.0884,0.2178,0.3668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869718203264189,20872,1580869718202239036,,-0.0886,0.205,0.3625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869718227193119,20873,1580869718225697040,,-0.0873,0.2113,0.3625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869718252633552,20874,1580869718251359939,,-0.09,0.1909,0.3654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869718277098529,20875,1580869718275551080,,-0.0936,0.1987,0.3623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869718302512461,20876,1580869718301378011,,-0.0911,0.1999,0.3682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869718329680861,20877,1580869718328385114,,-0.0886,0.205,0.3683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869718352621207,20878,1580869718351386070,,-0.0898,0.2076,0.3697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869718377682788,20879,1580869718376348018,,-0.0921,0.2192,0.3608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869718403925658,20880,1580869718402827024,,-0.0872,0.2191,0.3697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869718428805212,20881,1580869718427416086,,-0.0945,0.2295,0.3636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869718452690106,20882,1580869718451364994,,-0.0883,0.2319,0.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869718478815947,20883,1580869718476370096,,-0.0897,0.2178,0.3711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869718506429967,20884,1580869718504858016,,-0.0923,0.2089,0.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869718529817448,20885,1580869718528295040,,-0.091,0.2076,0.3725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869718553326747,20886,1580869718551800012,,-0.096,0.2065,0.3752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869718577586078,20887,1580869718576390027,,-0.0972,0.2078,0.3694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869718603101725,20888,1580869718602005004,,-0.0934,0.218,0.3739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869718627241957,20889,1580869718626140117,,-0.0934,0.2192,0.3695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869718652437945,20890,1580869718651190042,,-0.0909,0.214,0.3725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869718677314927,20891,1580869718676166057,,-0.0934,0.2218,0.3738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869718702314293,20892,1580869718701282024,,-0.0946,0.2257,0.3781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869718727534696,20893,1580869718726021051,,-0.0958,0.2296,0.3795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869718751896764,20894,1580869718750837087,,-0.0933,0.2308,0.3767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869718777095637,20895,1580869718775904893,,-0.0934,0.2205,0.368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869718801941099,20896,1580869718800822019,,-0.0947,0.2154,0.3651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869718827500666,20897,1580869718826093912,,-0.0897,0.2101,0.374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869718851981721,20898,1580869718850903987,,-0.0961,0.2001,0.3694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869718877510626,20899,1580869718876326084,,-0.0959,0.2168,0.3752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869718902784339,20900,1580869718901304006,,-0.096,0.2091,0.3767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869718926775410,20901,1580869718925744056,,-0.0934,0.2141,0.3753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869718952070556,20902,1580869718950958967,,-0.0946,0.218,0.3782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869718976935051,20903,1580869718975811004,,-0.0933,0.2308,0.3694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869719002132441,20904,1580869719001030921,,-0.0932,0.2347,0.3753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869719026775416,20905,1580869719025711059,,-0.0945,0.2283,0.3767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869719052872029,20906,1580869719051162004,,-0.0909,0.2217,0.3754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580869719076979457,20907,1580869719075784921,,-0.0896,0.2217,0.3813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
