%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
1580877049743002474,1600,1580877049742613077,,0.0151911540271,0.000830057258379,0.88734138636,0.460862022624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000165,5.9e-05,0.002458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.234,-0.121,-9.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877049768176741,1601,1580877049766773939,,0.015179396757,0.000826204628246,0.887337442048,0.460870011217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000505,0.000187,0.000679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.245,-0.12,-9.674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877049794212432,1602,1580877049792917013,,0.0151793534763,0.000826999418469,0.887361571929,0.460823549705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-06,0.000786,0.002825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.236,-0.123,-9.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877049818705295,1603,1580877049817859888,,0.0151598390545,0.000827434044346,0.887365740992,0.460816163287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001106,0.001674,-0.004494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.238,-0.146,-9.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877049842482411,1604,1580877049841965913,,0.0151480603792,0.000823977643701,0.887373860975,0.46080092034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00133,0.000578,-0.003657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.263,-0.14,-9.678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877049868246566,1605,1580877049867856979,,0.015144039132,0.000816233845885,0.887373868132,0.460801052514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000189,-2.6e-05,0.001308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.244,-0.126,-9.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877049895337852,1606,1580877049894486904,,0.0151362961434,0.000820256652728,0.887373938269,0.460801164711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000242,8.2e-05,-0.002492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.256,-0.148,-9.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877049918445247,1607,1580877049917964935,,0.0151362818249,0.000820520830807,0.887381980631,0.460785677044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001397,0.000236,0.001596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.232,-0.158,-9.651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877049943984095,1608,1580877049943145036,,0.0151325380845,0.000832683540875,0.88739410651,0.460762425401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6e-05,-0.001207,0.002928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254,-0.133,-9.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877049968461671,1609,1580877049967972040,,0.0151402957094,0.000828396823455,0.887385994516,0.460777801052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000323,0.000889,-0.003138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.283,-0.148,-9.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877049993681718,1610,1580877049993136882,,0.015136274664,0.000820652919753,0.887386001711,0.460777933158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000763,0.000611,-0.00419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.252,-0.137,-9.683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877050018598449,1611,1580877050018176078,,0.0151480316078,0.000824506410257,0.887389945421,0.460769944868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000858,-0.000508,-0.002606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.247,-0.127,-9.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877050043622336,1612,1580877050043088912,,0.0151557818941,0.000820351613907,0.887385854238,0.460777576491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001071,-0.000555,0.003212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.273,-0.158,-9.714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877050069199494,1613,1580877050068614006,,0.0151557747346,0.000820483873023,0.887389875247,0.460769832571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019,-0.001129,-0.000112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.264,-0.165,-9.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877050093738273,1614,1580877050093250036,,0.015151775031,0.000812343263192,0.88737781914,0.460793196467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.9e-05,0.001021,-0.004048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.251,-0.138,-9.693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877050119036600,1615,1580877050118433952,,0.0151517608507,0.00081260771143,0.887385861363,0.460777708732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000271,0.000616,-0.003748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27,-0.149,-9.659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877050143834363,1616,1580877050143403053,,0.0151595039423,0.000808585107176,0.887385791088,0.460777596467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000741,0.000284,0.001412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.238,-0.148,-9.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877050168794820,1617,1580877050168317079,,0.0151595109979,0.000808452815516,0.887381770011,0.460785340351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000343,0.000909,-0.003035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26,-0.152,-9.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877050193973513,1618,1580877050193578004,,0.015155767574,0.000820616132077,0.887393896189,0.460762088616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000447,0.001096,0.001824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.261,-0.147,-9.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877050218950896,1619,1580877050218563079,,0.0151634964803,0.000816858315417,0.887401867625,0.460746488269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000481,0.000443,0.000282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.239,-0.143,-9.669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877050244132721,1620,1580877050243614912,,0.0151557460851,0.000821012908863,0.887405958608,0.46073885654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001013,-0.000848,-0.000373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.249,-0.136,-9.712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877050268866380,1621,1580877050268393039,,0.015151704083,0.000813665501906,0.887418027553,0.460715756389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000711,-0.001418,-0.002313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.267,-0.166,-9.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877050294323918,1622,1580877050293646097,,0.0151634822211,0.000817122968232,0.887409909033,0.460731000115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000182,-0.001121,0.003318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.252,-0.187,-9.699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877050319132342,1623,1580877050318496942,,0.015171530757,0.000832478796284,0.887405873969,0.460738479487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001134,0.000254,0.001632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.248,-0.173,-9.662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877050344970273,1624,1580877050344440937,,0.015171530757,0.000832478796284,0.887405873969,0.460738479487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001622,0.000257,0.002056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.271,-0.156,-9.702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877050369305746,1625,1580877050368680000,,0.0151715525461,0.000832081606252,0.887393811559,0.46076171156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6e-05,-0.001579,-0.002251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.261,-0.135,-9.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877050394049046,1626,1580877050393532991,,0.0151755881054,0.000839560714256,0.887385762322,0.460777067019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000861,-0.001123,-0.00363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.238,-0.154,-9.697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877050419180892,1627,1580877050418622970,,0.0151756027562,0.00083929585015,0.88737772011,0.460792554752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00089,0.000961,-0.003565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.246,-0.12,-9.669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877050444010277,1628,1580877050443522930,,0.0151755881054,0.000839560714256,0.887385762322,0.460777067019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2e-05,-0.00077,0.002075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.245,-0.159,-9.688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877050468941785,1629,1580877050468544006,,0.0151795943527,0.000847569549898,0.887393796902,0.460761446696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000873,0.001472,-0.002514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.267,-0.165,-9.686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877050494179672,1630,1580877050493741989,,0.0151795721582,0.000847966950458,0.887405859304,0.460738214623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000631,-0.000712,-0.002877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.252,-0.171,-9.693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877050519836879,1631,1580877050519237041,,0.0151678229275,0.000843980413926,0.887397895271,0.460753947691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001165,0.000554,-0.002516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.262,-0.148,-9.668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877050544171819,1632,1580877050543775081,,0.0151678376555,0.000843715685347,0.887389853463,0.460769435635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000234,-0.001096,0.001719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.239,-0.15,-9.652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877050569332153,1633,1580877050568907976,,0.0151678818115,0.000842921498069,0.887365726415,0.460815898628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.9e-05,0.000483,0.001549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,-0.137,-9.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877050594339219,1634,1580877050593826055,,0.0151756100798,0.000839163418001,0.887373698903,0.460800298566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000614,-6e-06,0.003097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.235,-0.137,-9.689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877050619190494,1635,1580877050618817090,,0.0151601315066,0.000847076739699,0.887369817822,0.460808267387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001597,-0.000137,-0.003828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.244,-0.164,-9.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877050644341078,1636,1580877050643862009,,0.0151641677339,0.000854555837643,0.887361767642,0.460823622527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1e-05,-0.000547,-0.001425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.266,-0.151,-9.706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877050669628899,1637,1580877050668909072,,0.0151796239292,0.000847039681581,0.887377712752,0.460792422303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000839,-0.000621,-0.003703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.256,-0.146,-9.673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877050695229192,1638,1580877050693921089,,0.0151796239292,0.000847039681581,0.887377712752,0.460792422303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00078,-0.000245,0.000101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.269,-0.177,-9.704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877050719500367,1639,1580877050718929052,,0.0151873595873,0.000843149473804,0.887381663725,0.460784565815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000205,-0.000582,0.002152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.251,-0.154,-9.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877050744700972,1640,1580877050743911027,,0.0151873890095,0.000842619334432,0.887365578768,0.460815540997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000821,-0.001256,-0.000141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.234,-0.14,-9.669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877050769854854,1641,1580877050768933057,,0.0151796756436,0.000846112409542,0.887349562889,0.460846628263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000332,0.00101,-0.003299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.251,-0.157,-9.697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877050794640905,1642,1580877050793987035,,0.0151719031883,0.000850665224834,0.887365719026,0.460815766246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1e-05,0.000164,0.002061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.263,-0.159,-9.685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877050819809512,1643,1580877050819366931,,0.0151796682593,0.00084624487717,0.887353584501,0.46083888466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000432,-0.000272,0.001844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.242,-0.157,-9.673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877050844456766,1644,1580877050843919992,,0.0151719180329,0.00085040042504,0.887357676138,0.460831253629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7e-05,-0.000601,0.001252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,-0.162,-9.702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877050869557583,1645,1580877050869064092,,0.0151641826464,0.000854291172858,0.887353724617,0.460839109841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032,0.000619,-0.003278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.269,-0.144,-9.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877050894740279,1646,1580877050894280910,,0.0151641826464,0.000854291172858,0.887353724617,0.460839109841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001879,-0.000112,0.001312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.233,-0.135,-9.657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877050919712153,1647,1580877050919246912,,0.0151836823836,0.000854121000634,0.887357598625,0.460831008536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.5e-05,-0.001085,-0.002801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.252,-0.155,-9.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877050945692915,1648,1580877050945060014,,0.0151874037137,0.00084235426436,0.887357535885,0.460831028378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000956,-0.000192,-0.000701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.264,-0.143,-9.677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877050969963916,1649,1580877050969290018,,0.0151834040486,0.000834213108704,0.887345478366,0.460854391704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00041,-0.000229,-0.003333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.252,-0.145,-9.658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877050994640069,1650,1580877050994183063,,0.0151796534872,0.000846509812231,0.887361627522,0.460823397348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000818,0.000486,0.00214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.261,-0.143,-9.693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877051020603303,1651,1580877051020200014,,0.0151796460995,0.000846642279665,0.887365648931,0.460815653639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000133,0.0009,-0.001639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.233,-0.154,-9.683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877051045640536,1652,1580877051045206069,,0.0151759620046,0.000857746776091,0.887345603849,0.460854352023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000577,-0.000338,-0.001049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.261,-0.155,-9.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877051070566431,1653,1580877051070173025,,0.0151836749294,0.000854253503227,0.887361620101,0.460823264863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000225,-5.8e-05,0.002964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28,-0.152,-9.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877051095585297,1654,1580877051095127105,,0.0151836600176,0.000854518508217,0.887369662849,0.460807777411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000289,-0.000203,-0.001494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.242,-0.159,-9.673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877051120525196,1655,1580877051120062112,,0.0151836525599,0.000854651010614,0.887373684122,0.460800033632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000793,-0.000558,0.002562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.242,-0.163,-9.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877051145464544,1656,1580877051145052909,,0.0151836600176,0.000854518508217,0.887369662849,0.460807777411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5e-05,0.00045,0.001503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.256,-0.166,-9.711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877051170497852,1657,1580877051170047044,,0.0151876888476,0.000862129731778,0.887365634019,0.460815388634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000491,-0.000612,0.003284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.252,-0.142,-9.654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877051195435469,1658,1580877051194994926,,0.0151876737982,0.000862394806823,0.88737367663,0.460799901112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000216,0.000628,-0.004444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254,-0.149,-9.683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877051221105877,1659,1580877051220444917,,0.0151954092852,0.0008585046005,0.887377627738,0.460792044523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001061,0.001098,-0.00274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.243,-0.157,-9.699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877051245354813,1660,1580877051244942903,,0.0151876813235,0.000862262269334,0.887369655358,0.460807644891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7e-05,-0.000966,0.002562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.267,-0.179,-9.683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877051270439465,1661,1580877051270034074,,0.0151916950354,0.000870138602967,0.88737366907,0.460799768557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000423,-0.000753,0.001007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27,-0.15,-9.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877051295391531,1662,1580877051294862031,,0.0151876813235,0.000862262269334,0.887369655358,0.460807644891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000259,0.0004,0.002911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.273,-0.149,-9.683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877051320424267,1663,1580877051320027112,,0.0151957009471,0.000878147614191,0.887381703778,0.460784148305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000246,8e-06,-0.001699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.242,-0.139,-9.642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877051345366230,1664,1580877051344907999,,0.0151916646526,0.000870668892631,0.887389753476,0.460768793092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.7e-05,-0.000456,0.00352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.258,-0.158,-9.679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877051370168613,1665,1580877051369762897,,0.0151993850763,0.000867044270253,0.887401746004,0.460745448286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000289,-0.000769,-0.002622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.251,-0.13,-9.669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877051395544128,1666,1580877051395024061,,0.0151916342512,0.000871199181235,0.8874058368,0.460737817065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001361,-0.000316,0.003678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.254,-0.153,-9.648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877051420162397,1667,1580877051419697999,,0.0151916494542,0.000870934037065,0.887397795273,0.460753305149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000202,0.000765,-0.002074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.264,-0.16,-9.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877051445157061,1668,1580877051444700956,,0.0151956396038,0.000879208472105,0.887413870418,0.460722196252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000438,-0.000573,0.000737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.259,-0.151,-9.673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877051470044658,1669,1580877051469634056,,0.0151916114381,0.000871596896991,0.887417898584,0.460714584677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044,-0.000128,0.003217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28,-0.17,-9.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1580877051496193299,1670,1580877051495687007,,0.0151916190436,0.000871464325138,0.887413878057,0.460722328841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000914,0.000469,0.004557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25,-0.153,-9.694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
